invoice_id,order_id,customer_id,invoice_date,due_date,amount,currency,payment_status
ARINV000243,ORD000243,CUST000235,2024-02-17 16:52:48,2024-03-18 16:52:48,910.5,BRL,Cancelled
ARINV000244,ORD000244,CUST000560,2023-06-06 05:10:23,2023-07-06 05:10:23,1542.69,BRL,Paid
ARINV000245,ORD000245,CUST001795,2023-11-21 13:53:18,2023-12-21 13:53:18,355.71,BRL,Paid
ARINV000246,ORD000246,CUST000918,2024-02-14 13:18:54,2024-03-15 13:18:54,337.86,BRL,Paid
ARINV000247,ORD000247,CUST001109,2023-07-08 07:54:01,2023-08-07 07:54:01,672.22,BRL,Open
ARINV000248,ORD000248,CUST001585,2023-12-12 07:12:00,2024-01-11 07:12:00,1260.84,BRL,Paid
ARINV000249,ORD000249,CUST001873,2023-10-12 08:17:30,2023-11-11 08:17:30,307.8,BRL,Paid
ARINV000250,ORD000250,CUST001084,2024-03-21 05:49:08,2024-04-20 05:49:08,1174.96,BRL,Paid
ARINV000251,ORD000251,CUST001961,2023-03-10 11:46:13,2023-04-09 11:46:13,961.61,BRL,Paid
ARINV000252,ORD000252,CUST000002,2024-06-15 17:59:39,2024-07-15 17:59:39,43.12,BRL,Paid
ARINV000253,ORD000253,CUST000168,2023-11-12 22:59:33,2023-12-12 22:59:33,578.77,BRL,Paid
ARINV000254,ORD000254,CUST000400,2024-09-18 04:26:10,2024-10-18 04:26:10,745.25,BRL,Paid
ARINV000255,ORD000255,CUST000374,2024-12-06 04:39:54,2025-01-05 04:39:54,1367.9,BRL,Paid
ARINV000256,ORD000256,CUST000929,2024-01-14 15:10:57,2024-02-13 15:10:57,696.3,BRL,Open
ARINV000257,ORD000257,CUST000806,2024-10-11 17:20:14,2024-11-10 17:20:14,666.18,BRL,Paid
ARINV000258,ORD000258,CUST000722,2023-12-06 07:04:37,2024-01-05 07:04:37,1375.4,BRL,Cancelled
ARINV000259,ORD000259,CUST000498,2024-10-09 20:50:09,2024-11-08 20:50:09,658.03,BRL,Paid
ARINV000260,ORD000260,CUST000843,2024-09-16 08:37:46,2024-10-16 08:37:46,2123.89,BRL,Paid
ARINV000261,ORD000261,CUST000502,2024-04-26 00:42:22,2024-05-26 00:42:22,1417.95,BRL,Paid
ARINV000262,ORD000262,CUST000005,2024-09-30 11:42:39,2024-10-30 11:42:39,892.82,BRL,Paid
ARINV000263,ORD000263,CUST001390,2023-03-10 16:21:54,2023-04-09 16:21:54,789.16,BRL,Paid
ARINV000264,ORD000264,CUST000742,2024-01-08 02:08:56,2024-02-07 02:08:56,837.05,BRL,Paid
ARINV000265,ORD000265,CUST000782,2023-12-31 22:35:50,2024-01-30 22:35:50,166.1,BRL,Paid
ARINV000266,ORD000266,CUST000793,2023-11-18 22:01:08,2023-12-18 22:01:08,832.78,BRL,Cancelled
ARINV000267,ORD000267,CUST001880,2024-09-03 22:01:49,2024-10-03 22:01:49,1981.95,BRL,Paid
ARINV000268,ORD000268,CUST000124,2024-06-20 18:21:17,2024-07-20 18:21:17,1921.3,BRL,Paid
ARINV000269,ORD000269,CUST001837,2023-11-02 09:30:08,2023-12-02 09:30:08,1000.7,BRL,Paid
ARINV000270,ORD000270,CUST001251,2023-03-22 13:25:17,2023-04-21 13:25:17,253.76,BRL,Paid
ARINV000271,ORD000271,CUST001513,2024-07-22 05:42:55,2024-08-21 05:42:55,544.73,BRL,Paid
ARINV000272,ORD000272,CUST001941,2023-10-10 07:12:03,2023-11-09 07:12:03,682.19,BRL,Open
ARINV000273,ORD000273,CUST001472,2023-05-12 11:45:10,2023-06-11 11:45:10,490.52,BRL,Paid
ARINV000274,ORD000274,CUST000182,2023-12-01 20:07:07,2023-12-31 20:07:07,601.63,BRL,Paid
ARINV000275,ORD000275,CUST000915,2024-07-17 00:55:37,2024-08-16 00:55:37,196.41,BRL,Paid
ARINV000276,ORD000276,CUST000680,2023-12-01 22:19:17,2023-12-31 22:19:17,962.2,BRL,Paid
ARINV000277,ORD000277,CUST001640,2023-11-28 20:35:36,2023-12-28 20:35:36,744.1,BRL,Paid
ARINV000278,ORD000278,CUST001652,2024-05-23 02:19:32,2024-06-22 02:19:32,1356.85,BRL,Cancelled
ARINV000279,ORD000279,CUST001359,2023-06-05 03:43:22,2023-07-05 03:43:22,1824.2,BRL,Paid
ARINV000280,ORD000280,CUST001652,2024-01-01 12:18:43,2024-01-31 12:18:43,471.88,BRL,Paid
ARINV000281,ORD000281,CUST000757,2024-07-12 02:15:46,2024-08-11 02:15:46,1170.92,BRL,Paid
ARINV000282,ORD000282,CUST000062,2024-07-15 03:15:27,2024-08-14 03:15:27,374.38,BRL,Paid
ARINV000283,ORD000283,CUST000315,2023-09-25 08:16:45,2023-10-25 08:16:45,616.94,BRL,Paid
ARINV000284,ORD000284,CUST001891,2023-02-23 23:24:26,2023-03-25 23:24:26,75.13,BRL,Cancelled
ARINV000285,ORD000285,CUST000323,2023-02-13 01:32:08,2023-03-15 01:32:08,1108.97,BRL,Open
ARINV000286,ORD000286,CUST001312,2024-05-27 11:37:52,2024-06-26 11:37:52,895.26,BRL,Open
ARINV000287,ORD000287,CUST000802,2024-06-06 10:32:43,2024-07-06 10:32:43,292.2,BRL,Paid
ARINV000288,ORD000288,CUST001194,2024-07-17 02:28:27,2024-08-16 02:28:27,1440.47,BRL,Paid
ARINV000289,ORD000289,CUST000599,2024-08-19 17:53:37,2024-09-18 17:53:37,82.25,BRL,Paid
ARINV000290,ORD000290,CUST001923,2024-06-05 05:58:39,2024-07-05 05:58:39,496.19,BRL,Open
ARINV000291,ORD000291,CUST001530,2023-09-30 20:15:10,2023-10-30 20:15:10,259.49,BRL,Paid
ARINV000292,ORD000292,CUST000019,2024-09-14 09:19:50,2024-10-14 09:19:50,741.9,BRL,Paid
ARINV000293,ORD000293,CUST000379,2024-10-28 10:23:25,2024-11-27 10:23:25,166.72,BRL,Paid
ARINV000294,ORD000294,CUST000230,2024-02-20 07:26:56,2024-03-21 07:26:56,1474.6,BRL,Paid
ARINV000295,ORD000295,CUST001900,2023-07-30 07:17:13,2023-08-29 07:17:13,1150.83,BRL,Paid
ARINV000296,ORD000296,CUST001480,2024-08-30 11:02:43,2024-09-29 11:02:43,366.2,BRL,Paid
ARINV000297,ORD000297,CUST001232,2024-08-03 09:11:13,2024-09-02 09:11:13,911.94,BRL,Paid
ARINV000298,ORD000298,CUST001453,2023-07-05 12:09:29,2023-08-04 12:09:29,2520.75,BRL,Open
ARINV000299,ORD000299,CUST000467,2024-04-13 14:13:36,2024-05-13 14:13:36,745.57,BRL,Paid
ARINV000300,ORD000300,CUST000952,2024-09-03 10:23:20,2024-10-03 10:23:20,465.95,BRL,Paid
ARINV000301,ORD000301,CUST001408,2024-09-23 03:54:18,2024-10-23 03:54:18,88.33,BRL,Cancelled
ARINV000302,ORD000302,CUST000237,2023-01-12 09:59:04,2023-02-11 09:59:04,1083.28,BRL,Paid
ARINV000303,ORD000303,CUST001751,2024-01-26 20:41:03,2024-02-25 20:41:03,226.35,BRL,Paid
ARINV000304,ORD000304,CUST000967,2024-01-12 07:50:20,2024-02-11 07:50:20,257.01,BRL,Paid
ARINV000305,ORD000305,CUST001320,2023-10-14 15:12:00,2023-11-13 15:12:00,224.43,BRL,Open
ARINV000306,ORD000306,CUST000101,2023-05-26 09:33:55,2023-06-25 09:33:55,454.95,BRL,Paid
ARINV000307,ORD000307,CUST001645,2024-05-02 06:21:22,2024-06-01 06:21:22,940.41,BRL,Paid
ARINV000308,ORD000308,CUST001635,2024-08-16 20:17:45,2024-09-15 20:17:45,1541.48,BRL,Paid
ARINV000309,ORD000309,CUST000645,2023-03-06 05:34:52,2023-04-05 05:34:52,1004.89,BRL,Paid
ARINV000310,ORD000310,CUST001048,2023-02-08 18:06:38,2023-03-10 18:06:38,266.95,BRL,Paid
ARINV000311,ORD000311,CUST000967,2024-08-13 01:36:11,2024-09-12 01:36:11,1511.4,BRL,Paid
ARINV000312,ORD000312,CUST000714,2023-07-27 09:43:53,2023-08-26 09:43:53,636.46,BRL,Paid
ARINV000313,ORD000313,CUST001601,2023-01-02 23:40:20,2023-02-01 23:40:20,795.87,BRL,Paid
ARINV000314,ORD000314,CUST000194,2023-08-26 01:43:18,2023-09-25 01:43:18,838.99,BRL,Paid
ARINV000315,ORD000315,CUST000522,2024-04-28 19:49:40,2024-05-28 19:49:40,1048.66,BRL,Paid
ARINV000316,ORD000316,CUST001464,2024-07-07 05:18:16,2024-08-06 05:18:16,384.24,BRL,Paid
ARINV000317,ORD000317,CUST001549,2024-08-17 14:37:42,2024-09-16 14:37:42,1860.04,BRL,Open
ARINV000318,ORD000318,CUST000198,2024-11-22 19:44:36,2024-12-22 19:44:36,82.33,BRL,Paid
ARINV000319,ORD000319,CUST000499,2023-05-21 12:07:01,2023-06-20 12:07:01,1086.2,BRL,Cancelled
ARINV000320,ORD000320,CUST000704,2024-04-06 19:37:55,2024-05-06 19:37:55,534.04,BRL,Cancelled
ARINV000321,ORD000321,CUST000623,2023-12-18 18:26:08,2024-01-17 18:26:08,330.86,BRL,Cancelled
ARINV000322,ORD000322,CUST001902,2024-09-05 12:26:20,2024-10-05 12:26:20,2290.82,BRL,Paid
ARINV000323,ORD000323,CUST001124,2023-05-23 07:29:36,2023-06-22 07:29:36,971.17,BRL,Paid
ARINV000324,ORD000324,CUST001474,2023-04-25 18:15:17,2023-05-25 18:15:17,851.48,BRL,Paid
ARINV000325,ORD000325,CUST000777,2023-09-18 20:02:28,2023-10-18 20:02:28,340.05,BRL,Paid
ARINV000326,ORD000326,CUST000834,2024-05-15 04:15:25,2024-06-14 04:15:25,288.44,BRL,Paid
ARINV000327,ORD000327,CUST001460,2024-11-03 14:18:05,2024-12-03 14:18:05,840.43,BRL,Paid
ARINV000328,ORD000328,CUST001694,2023-08-20 23:19:07,2023-09-19 23:19:07,428.72,BRL,Paid
ARINV000329,ORD000329,CUST001081,2023-01-01 18:22:07,2023-01-31 18:22:07,842.89,BRL,Paid
ARINV000330,ORD000330,CUST000004,2024-12-12 11:09:40,2025-01-11 11:09:40,146.01,BRL,Paid
ARINV000331,ORD000331,CUST001222,2024-07-08 23:14:16,2024-08-07 23:14:16,129.55,BRL,Paid
ARINV000332,ORD000332,CUST001322,2023-10-30 04:24:29,2023-11-29 04:24:29,1425.02,BRL,Paid
ARINV000333,ORD000333,CUST001427,2024-04-08 04:19:51,2024-05-08 04:19:51,818.31,BRL,Paid
ARINV000334,ORD000334,CUST000921,2024-12-15 21:45:23,2025-01-14 21:45:23,835.04,BRL,Paid
ARINV000335,ORD000335,CUST000520,2024-03-14 22:32:47,2024-04-13 22:32:47,1307.59,BRL,Open
ARINV000336,ORD000336,CUST001967,2023-02-12 17:53:20,2023-03-14 17:53:20,357.43,BRL,Paid
ARINV000337,ORD000337,CUST001697,2023-12-26 01:07:48,2024-01-25 01:07:48,92.56,BRL,Paid
ARINV000338,ORD000338,CUST000891,2023-04-11 15:23:24,2023-05-11 15:23:24,213.83,BRL,Paid
ARINV000339,ORD000339,CUST000279,2023-01-28 13:50:03,2023-02-27 13:50:03,706.55,BRL,Paid
ARINV000340,ORD000340,CUST000030,2024-07-10 03:21:05,2024-08-09 03:21:05,1142.98,BRL,Paid
ARINV000341,ORD000341,CUST001093,2024-04-10 13:49:47,2024-05-10 13:49:47,284.89,BRL,Paid
ARINV000342,ORD000342,CUST000753,2023-11-27 11:16:47,2023-12-27 11:16:47,1341.39,BRL,Paid
ARINV000343,ORD000343,CUST001331,2023-04-08 00:22:29,2023-05-08 00:22:29,1404.32,BRL,Paid
ARINV000344,ORD000344,CUST001938,2024-06-02 16:10:52,2024-07-02 16:10:52,2109.21,BRL,Paid
ARINV000345,ORD000345,CUST001718,2024-02-02 19:30:10,2024-03-03 19:30:10,769.15,BRL,Paid
ARINV000346,ORD000346,CUST001712,2024-12-15 18:48:49,2025-01-14 18:48:49,2076.23,BRL,Paid
ARINV000347,ORD000347,CUST001620,2023-02-10 10:34:08,2023-03-12 10:34:08,659.99,BRL,Paid
ARINV000348,ORD000348,CUST001846,2023-03-20 07:14:59,2023-04-19 07:14:59,1050.42,BRL,Paid
ARINV000349,ORD000349,CUST000809,2024-01-21 01:35:50,2024-02-20 01:35:50,911.44,BRL,Paid
ARINV000350,ORD000350,CUST001855,2024-05-20 08:19:40,2024-06-19 08:19:40,481.83,BRL,Paid
ARINV000351,ORD000351,CUST000380,2023-05-23 04:48:21,2023-06-22 04:48:21,1767.01,BRL,Paid
ARINV000352,ORD000352,CUST000912,2024-05-23 13:21:00,2024-06-22 13:21:00,2522.54,BRL,Paid
ARINV000353,ORD000353,CUST001917,2024-12-11 13:24:32,2025-01-10 13:24:32,1729.22,BRL,Paid
ARINV000354,ORD000354,CUST000840,2023-10-13 15:53:05,2023-11-12 15:53:05,236.07,BRL,Open
ARINV000355,ORD000355,CUST000965,2023-09-27 13:01:16,2023-10-27 13:01:16,1238.53,BRL,Paid
ARINV000356,ORD000356,CUST000218,2023-01-25 05:53:53,2023-02-24 05:53:53,635.16,BRL,Open
ARINV000357,ORD000357,CUST000770,2024-11-06 19:52:34,2024-12-06 19:52:34,1175.38,BRL,Paid
ARINV000358,ORD000358,CUST001860,2024-08-19 15:02:46,2024-09-18 15:02:46,627.62,BRL,Paid
ARINV000359,ORD000359,CUST001622,2023-11-04 04:51:00,2023-12-04 04:51:00,859.03,BRL,Paid
ARINV000360,ORD000360,CUST001419,2024-06-06 00:26:34,2024-07-06 00:26:34,652.12,BRL,Paid
ARINV000361,ORD000361,CUST001825,2023-01-10 11:02:39,2023-02-09 11:02:39,702.68,BRL,Cancelled
ARINV000362,ORD000362,CUST000794,2023-09-07 17:29:25,2023-10-07 17:29:25,510.51,BRL,Paid
ARINV000363,ORD000363,CUST001446,2024-05-04 17:25:48,2024-06-03 17:25:48,687.19,BRL,Open
ARINV000364,ORD000364,CUST001556,2023-03-14 05:19:11,2023-04-13 05:19:11,328.59,BRL,Paid
ARINV000365,ORD000365,CUST001816,2024-05-04 18:41:30,2024-06-03 18:41:30,183.63,BRL,Paid
ARINV000366,ORD000366,CUST001770,2023-06-18 08:59:43,2023-07-18 08:59:43,502.66,BRL,Paid
ARINV000367,ORD000367,CUST000374,2023-09-26 14:47:46,2023-10-26 14:47:46,1264.93,BRL,Paid
ARINV000368,ORD000368,CUST001781,2024-02-09 01:00:26,2024-03-10 01:00:26,589.08,BRL,Paid
ARINV000369,ORD000369,CUST000237,2024-09-12 08:10:54,2024-10-12 08:10:54,1194.74,BRL,Paid
ARINV000370,ORD000370,CUST000089,2024-02-21 23:31:17,2024-03-22 23:31:17,1502.18,BRL,Cancelled
ARINV000371,ORD000371,CUST001413,2023-09-05 21:48:29,2023-10-05 21:48:29,1123.73,BRL,Paid
ARINV000372,ORD000372,CUST001498,2024-03-03 02:24:54,2024-04-02 02:24:54,509.77,BRL,Paid
ARINV000373,ORD000373,CUST001931,2024-01-14 10:05:57,2024-02-13 10:05:57,751.76,BRL,Paid
ARINV000374,ORD000374,CUST001799,2023-11-07 19:29:21,2023-12-07 19:29:21,532.01,BRL,Paid
ARINV000375,ORD000375,CUST001872,2024-01-31 21:27:54,2024-03-01 21:27:54,1913.45,BRL,Paid
ARINV000376,ORD000376,CUST000180,2023-05-21 17:05:15,2023-06-20 17:05:15,818.36,BRL,Paid
ARINV000377,ORD000377,CUST000330,2024-06-13 22:26:28,2024-07-13 22:26:28,732.18,BRL,Paid
ARINV000378,ORD000378,CUST000839,2023-10-23 21:38:33,2023-11-22 21:38:33,767.31,BRL,Paid
ARINV000379,ORD000379,CUST001396,2023-07-15 12:41:20,2023-08-14 12:41:20,575.9,BRL,Paid
ARINV000380,ORD000380,CUST000323,2024-06-14 14:59:01,2024-07-14 14:59:01,1098.64,BRL,Paid
ARINV000381,ORD000381,CUST001701,2024-09-19 05:04:15,2024-10-19 05:04:15,823.06,BRL,Paid
ARINV000382,ORD000382,CUST001312,2024-12-04 13:09:40,2025-01-03 13:09:40,1512.71,BRL,Paid
ARINV000383,ORD000383,CUST001302,2024-08-18 18:56:12,2024-09-17 18:56:12,603.15,BRL,Open
ARINV000384,ORD000384,CUST000939,2023-07-30 21:46:38,2023-08-29 21:46:38,934.11,BRL,Paid
ARINV000385,ORD000385,CUST000373,2024-01-19 08:56:35,2024-02-18 08:56:35,926.89,BRL,Paid
ARINV000386,ORD000386,CUST000659,2024-07-04 12:25:47,2024-08-03 12:25:47,643.94,BRL,Paid
ARINV000387,ORD000387,CUST001288,2024-01-21 20:02:59,2024-02-20 20:02:59,1072.08,BRL,Open
ARINV000388,ORD000388,CUST001134,2023-07-13 09:16:38,2023-08-12 09:16:38,206.66,BRL,Cancelled
ARINV000389,ORD000389,CUST000793,2024-07-17 21:14:51,2024-08-16 21:14:51,578.26,BRL,Paid
ARINV000390,ORD000390,CUST000371,2023-07-23 09:40:25,2023-08-22 09:40:25,211.2,BRL,Open
ARINV000391,ORD000391,CUST000934,2024-05-02 15:55:01,2024-06-01 15:55:01,970.69,BRL,Paid
ARINV000392,ORD000392,CUST001451,2024-01-06 01:59:03,2024-02-05 01:59:03,1742.68,BRL,Open
ARINV000393,ORD000393,CUST001395,2024-07-02 09:46:21,2024-08-01 09:46:21,171.48,BRL,Paid
ARINV000394,ORD000394,CUST000768,2023-07-29 01:27:14,2023-08-28 01:27:14,1202.54,BRL,Cancelled
ARINV000395,ORD000395,CUST000030,2023-03-03 00:21:31,2023-04-02 00:21:31,282.0,BRL,Open
ARINV000396,ORD000396,CUST001394,2024-03-16 08:45:46,2024-04-15 08:45:46,808.85,BRL,Paid
ARINV000397,ORD000397,CUST001811,2024-07-19 12:52:20,2024-08-18 12:52:20,540.92,BRL,Cancelled
ARINV000398,ORD000398,CUST000142,2024-07-20 21:16:01,2024-08-19 21:16:01,1808.95,BRL,Paid
ARINV000399,ORD000399,CUST000008,2023-07-28 19:43:23,2023-08-27 19:43:23,926.11,BRL,Paid
ARINV000400,ORD000400,CUST001189,2024-05-12 04:32:06,2024-06-11 04:32:06,890.06,BRL,Paid
ARINV000401,ORD000401,CUST001124,2024-09-16 06:01:51,2024-10-16 06:01:51,411.18,BRL,Cancelled
ARINV000402,ORD000402,CUST001407,2023-10-14 03:54:35,2023-11-13 03:54:35,103.55,BRL,Paid
ARINV000403,ORD000403,CUST000462,2024-09-06 14:04:45,2024-10-06 14:04:45,900.87,BRL,Paid
ARINV000404,ORD000404,CUST000297,2024-02-23 16:10:13,2024-03-24 16:10:13,371.44,BRL,Paid
ARINV000405,ORD000405,CUST000546,2023-01-24 19:42:24,2023-02-23 19:42:24,550.97,BRL,Paid
ARINV000406,ORD000406,CUST001952,2024-06-20 12:27:44,2024-07-20 12:27:44,897.68,BRL,Paid
ARINV000407,ORD000407,CUST001664,2024-03-28 22:05:02,2024-04-27 22:05:02,1755.51,BRL,Paid
ARINV000408,ORD000408,CUST000039,2023-06-22 14:42:33,2023-07-22 14:42:33,568.42,BRL,Paid
ARINV000409,ORD000409,CUST001993,2023-09-12 10:34:59,2023-10-12 10:34:59,860.15,BRL,Cancelled
ARINV000410,ORD000410,CUST000702,2024-09-06 17:06:06,2024-10-06 17:06:06,1800.31,BRL,Paid
ARINV000411,ORD000411,CUST001775,2023-09-07 23:30:03,2023-10-07 23:30:03,281.84,BRL,Open
ARINV000412,ORD000412,CUST001097,2024-02-03 20:48:48,2024-03-04 20:48:48,138.47,BRL,Paid
ARINV000413,ORD000413,CUST000344,2024-04-01 15:26:32,2024-05-01 15:26:32,382.82,BRL,Paid
ARINV000414,ORD000414,CUST000741,2024-01-11 09:27:40,2024-02-10 09:27:40,482.21,BRL,Paid
ARINV000415,ORD000415,CUST000016,2024-10-22 18:49:46,2024-11-21 18:49:46,1062.98,BRL,Paid
ARINV000416,ORD000416,CUST000386,2023-02-19 08:19:20,2023-03-21 08:19:20,365.02,BRL,Paid
ARINV000417,ORD000417,CUST001673,2023-02-21 09:06:59,2023-03-23 09:06:59,1401.24,BRL,Paid
ARINV000418,ORD000418,CUST000574,2023-05-26 15:52:13,2023-06-25 15:52:13,2475.48,BRL,Paid
ARINV000419,ORD000419,CUST001980,2023-06-20 18:57:04,2023-07-20 18:57:04,1049.03,BRL,Paid
ARINV000420,ORD000420,CUST001005,2024-11-01 06:24:21,2024-12-01 06:24:21,32.62,BRL,Paid
ARINV000421,ORD000421,CUST001752,2023-01-18 07:06:49,2023-02-17 07:06:49,1084.59,BRL,Paid
ARINV000422,ORD000422,CUST001820,2023-10-03 06:30:26,2023-11-02 06:30:26,1670.87,BRL,Paid
ARINV000423,ORD000423,CUST000316,2023-07-03 05:33:37,2023-08-02 05:33:37,654.89,BRL,Paid
ARINV000424,ORD000424,CUST000998,2023-11-30 06:15:17,2023-12-30 06:15:17,756.43,BRL,Paid
ARINV000425,ORD000425,CUST000845,2023-02-28 14:20:16,2023-03-30 14:20:16,1072.58,BRL,Paid
ARINV000426,ORD000426,CUST001576,2023-09-05 22:10:18,2023-10-05 22:10:18,789.51,BRL,Paid
ARINV000427,ORD000427,CUST000196,2023-09-09 16:33:50,2023-10-09 16:33:50,715.31,BRL,Paid
ARINV000428,ORD000428,CUST000155,2024-10-17 22:03:51,2024-11-16 22:03:51,452.47,BRL,Paid
ARINV000429,ORD000429,CUST000406,2023-10-22 16:46:34,2023-11-21 16:46:34,1378.38,BRL,Paid
ARINV000430,ORD000430,CUST000303,2024-07-17 19:42:51,2024-08-16 19:42:51,714.81,BRL,Open
ARINV000431,ORD000431,CUST000561,2023-12-29 22:02:46,2024-01-28 22:02:46,150.46,BRL,Paid
ARINV000432,ORD000432,CUST001025,2024-06-20 14:50:35,2024-07-20 14:50:35,1117.11,BRL,Open
ARINV000433,ORD000433,CUST001419,2023-07-31 02:40:22,2023-08-30 02:40:22,931.35,BRL,Paid
ARINV000434,ORD000434,CUST001144,2024-01-27 13:41:15,2024-02-26 13:41:15,1760.04,BRL,Paid
ARINV000435,ORD000435,CUST000301,2023-01-17 07:50:55,2023-02-16 07:50:55,1494.63,BRL,Paid
ARINV000436,ORD000436,CUST000230,2023-05-24 23:37:55,2023-06-23 23:37:55,634.3,BRL,Paid
ARINV000437,ORD000437,CUST000932,2023-01-17 08:16:02,2023-02-16 08:16:02,334.4,BRL,Cancelled
ARINV000438,ORD000438,CUST001869,2024-05-13 14:32:09,2024-06-12 14:32:09,168.61,BRL,Paid
ARINV000439,ORD000439,CUST001949,2023-05-14 15:08:19,2023-06-13 15:08:19,1581.76,BRL,Paid
ARINV000440,ORD000440,CUST001487,2024-10-17 03:41:15,2024-11-16 03:41:15,1328.38,BRL,Paid
ARINV000441,ORD000441,CUST000417,2024-10-31 15:46:44,2024-11-30 15:46:44,273.06,BRL,Paid
ARINV000442,ORD000442,CUST001518,2024-07-18 17:22:15,2024-08-17 17:22:15,655.22,BRL,Paid
ARINV000443,ORD000443,CUST001434,2023-07-18 11:17:57,2023-08-17 11:17:57,1222.19,BRL,Cancelled
ARINV000444,ORD000444,CUST000185,2023-01-12 03:41:17,2023-02-11 03:41:17,1008.69,BRL,Paid
ARINV000445,ORD000445,CUST001234,2023-01-26 18:33:02,2023-02-25 18:33:02,865.06,BRL,Paid
ARINV000446,ORD000446,CUST001000,2024-02-18 12:09:43,2024-03-19 12:09:43,154.91,BRL,Paid
ARINV000447,ORD000447,CUST001623,2023-10-19 13:23:50,2023-11-18 13:23:50,557.5,BRL,Open
ARINV000448,ORD000448,CUST001177,2024-05-14 15:46:47,2024-06-13 15:46:47,1252.23,BRL,Paid
ARINV000449,ORD000449,CUST000661,2024-08-02 18:25:15,2024-09-01 18:25:15,955.17,BRL,Paid
ARINV000450,ORD000450,CUST000056,2024-10-12 09:43:30,2024-11-11 09:43:30,1393.65,BRL,Paid
ARINV000451,ORD000451,CUST001074,2023-10-10 14:21:34,2023-11-09 14:21:34,259.47,BRL,Paid
ARINV000452,ORD000452,CUST000686,2023-07-19 15:13:57,2023-08-18 15:13:57,652.89,BRL,Paid
ARINV000453,ORD000453,CUST000446,2024-08-04 09:17:22,2024-09-03 09:17:22,2387.27,BRL,Paid
ARINV000454,ORD000454,CUST000993,2023-03-09 05:56:56,2023-04-08 05:56:56,968.24,BRL,Cancelled
ARINV000455,ORD000455,CUST001675,2023-03-09 07:58:37,2023-04-08 07:58:37,169.75,BRL,Paid
ARINV000456,ORD000456,CUST000174,2023-03-23 16:44:01,2023-04-22 16:44:01,1156.49,BRL,Paid
ARINV000457,ORD000457,CUST000866,2024-04-25 09:23:47,2024-05-25 09:23:47,1280.93,BRL,Paid
ARINV000458,ORD000458,CUST000248,2024-06-23 05:39:54,2024-07-23 05:39:54,788.08,BRL,Paid
ARINV000459,ORD000459,CUST001121,2024-08-31 08:55:51,2024-09-30 08:55:51,845.64,BRL,Paid
ARINV000460,ORD000460,CUST001116,2023-12-03 18:31:34,2024-01-02 18:31:34,208.92,BRL,Paid
ARINV000461,ORD000461,CUST000118,2023-11-04 09:22:49,2023-12-04 09:22:49,1154.48,BRL,Paid
ARINV000462,ORD000462,CUST000703,2023-09-12 16:54:22,2023-10-12 16:54:22,456.83,BRL,Cancelled
ARINV000463,ORD000463,CUST001629,2024-12-15 19:44:28,2025-01-14 19:44:28,561.31,BRL,Paid
ARINV000464,ORD000464,CUST000561,2024-08-03 12:03:32,2024-09-02 12:03:32,1719.79,BRL,Paid
ARINV000465,ORD000465,CUST001342,2024-11-09 02:24:52,2024-12-09 02:24:52,1599.29,BRL,Paid
ARINV000466,ORD000466,CUST001832,2023-06-07 15:04:53,2023-07-07 15:04:53,135.21,BRL,Paid
ARINV000467,ORD000467,CUST001325,2023-11-12 08:34:51,2023-12-12 08:34:51,487.36,BRL,Paid
ARINV000468,ORD000468,CUST000263,2024-02-20 15:39:34,2024-03-21 15:39:34,661.67,BRL,Cancelled
ARINV000469,ORD000469,CUST000816,2024-09-17 06:00:13,2024-10-17 06:00:13,95.89,BRL,Paid
ARINV000470,ORD000470,CUST000313,2023-03-26 03:39:53,2023-04-25 03:39:53,868.48,BRL,Paid
ARINV000471,ORD000471,CUST000277,2024-03-14 17:56:12,2024-04-13 17:56:12,420.79,BRL,Cancelled
ARINV000472,ORD000472,CUST001603,2023-02-22 00:04:33,2023-03-24 00:04:33,907.44,BRL,Paid
ARINV000473,ORD000473,CUST001954,2024-11-26 13:00:25,2024-12-26 13:00:25,202.72,BRL,Paid
ARINV000474,ORD000474,CUST001739,2023-12-05 03:38:23,2024-01-04 03:38:23,353.16,BRL,Paid
ARINV000475,ORD000475,CUST000241,2023-07-16 06:11:13,2023-08-15 06:11:13,656.65,BRL,Cancelled
ARINV000476,ORD000476,CUST001072,2023-04-21 09:43:59,2023-05-21 09:43:59,828.39,BRL,Paid
ARINV000477,ORD000477,CUST000132,2023-05-22 02:21:52,2023-06-21 02:21:52,255.63,BRL,Paid
ARINV000478,ORD000478,CUST001547,2023-04-09 18:04:26,2023-05-09 18:04:26,854.92,BRL,Paid
ARINV000479,ORD000479,CUST000316,2023-12-13 05:55:39,2024-01-12 05:55:39,491.94,BRL,Paid
ARINV000480,ORD000480,CUST000628,2023-10-28 23:47:34,2023-11-27 23:47:34,453.73,BRL,Paid
ARINV000481,ORD000481,CUST001343,2023-11-13 11:53:29,2023-12-13 11:53:29,1640.85,BRL,Paid
ARINV000482,ORD000482,CUST001395,2023-02-07 02:53:34,2023-03-09 02:53:34,931.95,BRL,Open
ARINV000483,ORD000483,CUST000785,2023-05-10 05:26:12,2023-06-09 05:26:12,499.77,BRL,Paid
ARINV000484,ORD000484,CUST001332,2024-08-16 08:42:39,2024-09-15 08:42:39,542.53,BRL,Paid
ARINV000485,ORD000485,CUST001847,2024-08-24 11:00:55,2024-09-23 11:00:55,777.67,BRL,Paid
