document_number,line_item,gl_account,debit_credit_indicator,amount,cost_center,profit_center,order_id
JE0000247,1,110000,D,927.51,,PC002,ORD001774
JE0000247,2,500000,C,927.51,,PC002,ORD001774
JE0000248,1,110000,D,307.8,,PC009,ORD000249
JE0000248,2,500000,C,307.8,,PC009,ORD000249
JE0000249,1,110000,D,370.17,,PC012,ORD000108
JE0000249,2,500000,C,370.17,,PC012,ORD000108
JE0000250,1,110000,D,404.5,,PC006,ORD002419
JE0000250,2,500000,C,404.5,,PC006,ORD002419
JE0000251,1,110000,D,806.1,,PC003,ORD002750
JE0000251,2,500000,C,806.1,,PC003,ORD002750
JE0000252,1,110000,D,485.9,,PC014,ORD002129
JE0000252,2,500000,C,485.9,,PC014,ORD002129
JE0000253,1,110000,D,2581.66,,PC006,ORD001901
JE0000253,2,500000,C,2581.66,,PC006,ORD001901
JE0000254,1,110000,D,1262.37,,PC006,ORD002891
JE0000254,2,500000,C,1262.37,,PC006,ORD002891
JE0000255,1,110000,D,1446.86,,PC013,ORD002763
JE0000255,2,500000,C,1446.86,,PC013,ORD002763
JE0000256,1,110000,D,172.7,,PC005,ORD001505
JE0000256,2,500000,C,172.7,,PC005,ORD001505
JE0000257,1,110000,D,1389.63,,PC003,ORD002318
JE0000257,2,500000,C,1389.63,,PC003,ORD002318
JE0000258,1,110000,D,131.59,,PC002,ORD001393
JE0000258,2,500000,C,131.59,,PC002,ORD001393
JE0000259,1,110000,D,2354.57,,PC010,ORD000228
JE0000259,2,500000,C,2354.57,,PC010,ORD000228
JE0000260,1,110000,D,1011.31,,PC002,ORD002602
JE0000260,2,500000,C,1011.31,,PC002,ORD002602
JE0000261,1,110000,D,617.01,,PC014,ORD002037
JE0000261,2,500000,C,617.01,,PC014,ORD002037
JE0000262,1,110000,D,736.39,,PC002,ORD002684
JE0000262,2,500000,C,736.39,,PC002,ORD002684
JE0000263,1,110000,D,770.63,,PC009,ORD000976
JE0000263,2,500000,C,770.63,,PC009,ORD000976
JE0000264,1,110000,D,181.41,,PC011,ORD000886
JE0000264,2,500000,C,181.41,,PC011,ORD000886
JE0000265,1,110000,D,1647.08,,PC005,ORD002596
JE0000265,2,500000,C,1647.08,,PC005,ORD002596
JE0000266,1,110000,D,646.11,,PC009,ORD000225
JE0000266,2,500000,C,646.11,,PC009,ORD000225
JE0000267,1,110000,D,1533.74,,PC003,ORD000917
JE0000267,2,500000,C,1533.74,,PC003,ORD000917
JE0000268,1,110000,D,811.35,,PC010,ORD002183
JE0000268,2,500000,C,811.35,,PC010,ORD002183
JE0000269,1,110000,D,765.85,,PC005,ORD002403
JE0000269,2,500000,C,765.85,,PC005,ORD002403
JE0000270,1,110000,D,509.35,,PC006,ORD002625
JE0000270,2,500000,C,509.35,,PC006,ORD002625
JE0000271,1,110000,D,281.74,,PC013,ORD001675
JE0000271,2,500000,C,281.74,,PC013,ORD001675
JE0000272,1,110000,D,185.41,,PC006,ORD002238
JE0000272,2,500000,C,185.41,,PC006,ORD002238
JE0000273,1,110000,D,509.11,,PC007,ORD002046
JE0000273,2,500000,C,509.11,,PC007,ORD002046
JE0000274,1,110000,D,847.62,,PC008,ORD001527
JE0000274,2,500000,C,847.62,,PC008,ORD001527
JE0000275,1,110000,D,406.38,,PC003,ORD002287
JE0000275,2,500000,C,406.38,,PC003,ORD002287
JE0000276,1,110000,D,210.55,,PC006,ORD000488
JE0000276,2,500000,C,210.55,,PC006,ORD000488
JE0000277,1,110000,D,1108.63,,PC002,ORD002783
JE0000277,2,500000,C,1108.63,,PC002,ORD002783
JE0000278,1,110000,D,298.37,,PC005,ORD001733
JE0000278,2,500000,C,298.37,,PC005,ORD001733
JE0000279,1,110000,D,549.72,,PC011,ORD001326
JE0000279,2,500000,C,549.72,,PC011,ORD001326
JE0000280,1,110000,D,399.42,,PC003,ORD001768
JE0000280,2,500000,C,399.42,,PC003,ORD001768
JE0000281,1,110000,D,791.87,,PC009,ORD002778
JE0000281,2,500000,C,791.87,,PC009,ORD002778
JE0000282,1,110000,D,602.91,,PC004,ORD002035
JE0000282,2,500000,C,602.91,,PC004,ORD002035
JE0000283,1,110000,D,194.0,,PC002,ORD002628
JE0000283,2,500000,C,194.0,,PC002,ORD002628
JE0000284,1,110000,D,1126.91,,PC001,ORD002804
JE0000284,2,500000,C,1126.91,,PC001,ORD002804
JE0000285,1,110000,D,882.2,,PC007,ORD002253
JE0000285,2,500000,C,882.2,,PC007,ORD002253
JE0000286,1,110000,D,821.05,,PC002,ORD000559
JE0000286,2,500000,C,821.05,,PC002,ORD000559
JE0000287,1,110000,D,646.48,,PC006,ORD001696
JE0000287,2,500000,C,646.48,,PC006,ORD001696
JE0000288,1,110000,D,430.47,,PC009,ORD002426
JE0000288,2,500000,C,430.47,,PC009,ORD002426
JE0000289,1,110000,D,304.06,,PC009,ORD001653
JE0000289,2,500000,C,304.06,,PC009,ORD001653
JE0000290,1,110000,D,1605.42,,PC004,ORD001454
JE0000290,2,500000,C,1605.42,,PC004,ORD001454
JE0000291,1,110000,D,424.67,,PC006,ORD002455
JE0000291,2,500000,C,424.67,,PC006,ORD002455
JE0000292,1,110000,D,957.03,,PC015,ORD002677
JE0000292,2,500000,C,957.03,,PC015,ORD002677
JE0000293,1,110000,D,258.92,,PC003,ORD001065
JE0000293,2,500000,C,258.92,,PC003,ORD001065
JE0000294,1,110000,D,640.3,,PC005,ORD002616
JE0000294,2,500000,C,640.3,,PC005,ORD002616
JE0000295,1,110000,D,372.45,,PC013,ORD001261
JE0000295,2,500000,C,372.45,,PC013,ORD001261
JE0000296,1,110000,D,844.11,,PC009,ORD001992
JE0000296,2,500000,C,844.11,,PC009,ORD001992
JE0000297,1,110000,D,727.59,,PC002,ORD000871
JE0000297,2,500000,C,727.59,,PC002,ORD000871
JE0000298,1,110000,D,1160.76,,PC008,ORD000231
JE0000298,2,500000,C,1160.76,,PC008,ORD000231
JE0000299,1,110000,D,554.67,,PC008,ORD000018
JE0000299,2,500000,C,554.67,,PC008,ORD000018
JE0000300,1,110000,D,1348.35,,PC014,ORD002552
JE0000300,2,500000,C,1348.35,,PC014,ORD002552
JE0000301,1,110000,D,963.34,,PC012,ORD001574
JE0000301,2,500000,C,963.34,,PC012,ORD001574
JE0000302,1,110000,D,1847.68,,PC015,ORD000955
JE0000302,2,500000,C,1847.68,,PC015,ORD000955
JE0000303,1,110000,D,159.41,,PC012,ORD001072
JE0000303,2,500000,C,159.41,,PC012,ORD001072
JE0000304,1,110000,D,367.0,,PC011,ORD002527
JE0000304,2,500000,C,367.0,,PC011,ORD002527
JE0000305,1,110000,D,224.43,,PC009,ORD000305
JE0000305,2,500000,C,224.43,,PC009,ORD000305
JE0000306,1,110000,D,1352.37,,PC002,ORD001702
JE0000306,2,500000,C,1352.37,,PC002,ORD001702
JE0000307,1,110000,D,2109.05,,PC006,ORD000791
JE0000307,2,500000,C,2109.05,,PC006,ORD000791
JE0000308,1,110000,D,743.45,,PC005,ORD002610
JE0000308,2,500000,C,743.45,,PC005,ORD002610
JE0000309,1,110000,D,389.36,,PC015,ORD001929
JE0000309,2,500000,C,389.36,,PC015,ORD001929
JE0000310,1,110000,D,1102.04,,PC002,ORD001256
JE0000310,2,500000,C,1102.04,,PC002,ORD001256
JE0000311,1,110000,D,230.37,,PC003,ORD002779
JE0000311,2,500000,C,230.37,,PC003,ORD002779
JE0000312,1,110000,D,1769.62,,PC007,ORD000665
JE0000312,2,500000,C,1769.62,,PC007,ORD000665
JE0000313,1,110000,D,2576.39,,PC007,ORD000219
JE0000313,2,500000,C,2576.39,,PC007,ORD000219
JE0000314,1,110000,D,1096.75,,PC014,ORD000188
JE0000314,2,500000,C,1096.75,,PC014,ORD000188
JE0000315,1,110000,D,502.35,,PC001,ORD002961
JE0000315,2,500000,C,502.35,,PC001,ORD002961
JE0000316,1,110000,D,2195.98,,PC010,ORD002990
JE0000316,2,500000,C,2195.98,,PC010,ORD002990
JE0000317,1,110000,D,456.19,,PC009,ORD002066
JE0000317,2,500000,C,456.19,,PC009,ORD002066
JE0000318,1,110000,D,1202.87,,PC007,ORD001932
JE0000318,2,500000,C,1202.87,,PC007,ORD001932
JE0000319,1,110000,D,489.7,,PC011,ORD001538
JE0000319,2,500000,C,489.7,,PC011,ORD001538
JE0000320,1,110000,D,1502.46,,PC002,ORD000601
JE0000320,2,500000,C,1502.46,,PC002,ORD000601
JE0000321,1,110000,D,2503.37,,PC008,ORD002617
JE0000321,2,500000,C,2503.37,,PC008,ORD002617
JE0000322,1,110000,D,113.93,,PC012,ORD000930
JE0000322,2,500000,C,113.93,,PC012,ORD000930
JE0000323,1,110000,D,225.1,,PC010,ORD002210
JE0000323,2,500000,C,225.1,,PC010,ORD002210
JE0000324,1,110000,D,1086.08,,PC001,ORD001166
JE0000324,2,500000,C,1086.08,,PC001,ORD001166
JE0000325,1,110000,D,758.3,,PC011,ORD002768
JE0000325,2,500000,C,758.3,,PC011,ORD002768
JE0000326,1,110000,D,729.09,,PC007,ORD002357
JE0000326,2,500000,C,729.09,,PC007,ORD002357
JE0000327,1,110000,D,84.59,,PC002,ORD000522
JE0000327,2,500000,C,84.59,,PC002,ORD000522
JE0000328,1,110000,D,257.01,,PC004,ORD000304
JE0000328,2,500000,C,257.01,,PC004,ORD000304
JE0000329,1,110000,D,983.51,,PC008,ORD002067
JE0000329,2,500000,C,983.51,,PC008,ORD002067
JE0000330,1,110000,D,630.11,,PC013,ORD000758
JE0000330,2,500000,C,630.11,,PC013,ORD000758
JE0000331,1,110000,D,193.23,,PC014,ORD002170
JE0000331,2,500000,C,193.23,,PC014,ORD002170
JE0000332,1,110000,D,1417.95,,PC002,ORD000261
JE0000332,2,500000,C,1417.95,,PC002,ORD000261
JE0000333,1,110000,D,819.75,,PC004,ORD002299
JE0000333,2,500000,C,819.75,,PC004,ORD002299
JE0000334,1,110000,D,269.77,,PC008,ORD001952
JE0000334,2,500000,C,269.77,,PC008,ORD001952
JE0000335,1,110000,D,809.33,,PC005,ORD002497
JE0000335,2,500000,C,809.33,,PC005,ORD002497
JE0000336,1,110000,D,589.08,,PC009,ORD000368
JE0000336,2,500000,C,589.08,,PC009,ORD000368
JE0000337,1,110000,D,544.17,,PC002,ORD002071
JE0000337,2,500000,C,544.17,,PC002,ORD002071
JE0000338,1,110000,D,983.5,,PC014,ORD001643
JE0000338,2,500000,C,983.5,,PC014,ORD001643
JE0000339,1,110000,D,1596.44,,PC009,ORD001679
JE0000339,2,500000,C,1596.44,,PC009,ORD001679
JE0000340,1,110000,D,386.26,,PC010,ORD002189
JE0000340,2,500000,C,386.26,,PC010,ORD002189
JE0000341,1,110000,D,1863.25,,PC012,ORD000988
JE0000341,2,500000,C,1863.25,,PC012,ORD000988
JE0000342,1,110000,D,330.55,,PC009,ORD002427
JE0000342,2,500000,C,330.55,,PC009,ORD002427
JE0000343,1,110000,D,2296.3,,PC007,ORD001081
JE0000343,2,500000,C,2296.3,,PC007,ORD001081
JE0000344,1,110000,D,242.15,,PC008,ORD000910
JE0000344,2,500000,C,242.15,,PC008,ORD000910
JE0000345,1,110000,D,1435.35,,PC013,ORD001164
JE0000345,2,500000,C,1435.35,,PC013,ORD001164
JE0000346,1,110000,D,600.23,,PC008,ORD002033
JE0000346,2,500000,C,600.23,,PC008,ORD002033
JE0000347,1,110000,D,537.05,,PC005,ORD001302
JE0000347,2,500000,C,537.05,,PC005,ORD001302
JE0000348,1,110000,D,603.15,,PC012,ORD000383
JE0000348,2,500000,C,603.15,,PC012,ORD000383
JE0000349,1,110000,D,574.15,,PC006,ORD001769
JE0000349,2,500000,C,574.15,,PC006,ORD001769
JE0000350,1,110000,D,284.54,,PC007,ORD000611
JE0000350,2,500000,C,284.54,,PC007,ORD000611
JE0000351,1,110000,D,1452.32,,PC005,ORD001381
JE0000351,2,500000,C,1452.32,,PC005,ORD001381
JE0000352,1,110000,D,1305.63,,PC003,ORD002281
JE0000352,2,500000,C,1305.63,,PC003,ORD002281
JE0000353,1,110000,D,2658.16,,PC013,ORD002107
JE0000353,2,500000,C,2658.16,,PC013,ORD002107
JE0000354,1,110000,D,448.5,,PC005,ORD001172
JE0000354,2,500000,C,448.5,,PC005,ORD001172
JE0000355,1,110000,D,674.8,,PC010,ORD002998
JE0000355,2,500000,C,674.8,,PC010,ORD002998
JE0000356,1,110000,D,618.73,,PC012,ORD000082
JE0000356,2,500000,C,618.73,,PC012,ORD000082
JE0000357,1,110000,D,1271.96,,PC012,ORD000152
JE0000357,2,500000,C,1271.96,,PC012,ORD000152
JE0000358,1,110000,D,251.02,,PC004,ORD002429
JE0000358,2,500000,C,251.02,,PC004,ORD002429
JE0000359,1,110000,D,661.29,,PC006,ORD000962
JE0000359,2,500000,C,661.29,,PC006,ORD000962
JE0000360,1,110000,D,802.1,,PC013,ORD002785
JE0000360,2,500000,C,802.1,,PC013,ORD002785
JE0000361,1,110000,D,460.98,,PC002,ORD000202
JE0000361,2,500000,C,460.98,,PC002,ORD000202
JE0000362,1,110000,D,1878.49,,PC008,ORD001306
JE0000362,2,500000,C,1878.49,,PC008,ORD001306
JE0000363,1,110000,D,634.54,,PC010,ORD000672
JE0000363,2,500000,C,634.54,,PC010,ORD000672
JE0000364,1,110000,D,187.27,,PC005,ORD002023
JE0000364,2,500000,C,187.27,,PC005,ORD002023
JE0000365,1,110000,D,934.82,,PC002,ORD000055
JE0000365,2,500000,C,934.82,,PC002,ORD000055
JE0000366,1,110000,D,1581.76,,PC011,ORD000439
JE0000366,2,500000,C,1581.76,,PC011,ORD000439
JE0000367,1,110000,D,611.19,,PC003,ORD002438
JE0000367,2,500000,C,611.19,,PC003,ORD002438
JE0000368,1,110000,D,789.47,,PC002,ORD002391
JE0000368,2,500000,C,789.47,,PC002,ORD002391
JE0000369,1,110000,D,165.29,,PC008,ORD001422
JE0000369,2,500000,C,165.29,,PC008,ORD001422
JE0000370,1,110000,D,1761.51,,PC004,ORD001537
JE0000370,2,500000,C,1761.51,,PC004,ORD001537
JE0000371,1,110000,D,612.75,,PC012,ORD000166
JE0000371,2,500000,C,612.75,,PC012,ORD000166
JE0000372,1,110000,D,574.21,,PC014,ORD002502
JE0000372,2,500000,C,574.21,,PC014,ORD002502
JE0000373,1,110000,D,463.03,,PC001,ORD001129
JE0000373,2,500000,C,463.03,,PC001,ORD001129
JE0000374,1,110000,D,1549.79,,PC006,ORD001005
JE0000374,2,500000,C,1549.79,,PC006,ORD001005
JE0000375,1,110000,D,896.99,,PC007,ORD002839
JE0000375,2,500000,C,896.99,,PC007,ORD002839
JE0000376,1,110000,D,760.76,,PC004,ORD002029
JE0000376,2,500000,C,760.76,,PC004,ORD002029
JE0000377,1,110000,D,648.18,,PC009,ORD000914
JE0000377,2,500000,C,648.18,,PC009,ORD000914
JE0000378,1,110000,D,931.95,,PC013,ORD000482
JE0000378,2,500000,C,931.95,,PC013,ORD000482
JE0000379,1,110000,D,404.02,,PC012,ORD000500
JE0000379,2,500000,C,404.02,,PC012,ORD000500
JE0000380,1,110000,D,913.08,,PC003,ORD001797
JE0000380,2,500000,C,913.08,,PC003,ORD001797
JE0000381,1,110000,D,1352.71,,PC004,ORD000919
JE0000381,2,500000,C,1352.71,,PC004,ORD000919
JE0000382,1,110000,D,565.01,,PC001,ORD001903
JE0000382,2,500000,C,565.01,,PC001,ORD001903
JE0000383,1,110000,D,1090.14,,PC002,ORD001194
JE0000383,2,500000,C,1090.14,,PC002,ORD001194
JE0000384,1,110000,D,364.22,,PC009,ORD002962
JE0000384,2,500000,C,364.22,,PC009,ORD002962
JE0000385,1,110000,D,222.02,,PC002,ORD002151
JE0000385,2,500000,C,222.02,,PC002,ORD002151
JE0000386,1,110000,D,962.0,,PC005,ORD000162
JE0000386,2,500000,C,962.0,,PC005,ORD000162
JE0000387,1,110000,D,1101.75,,PC012,ORD002926
JE0000387,2,500000,C,1101.75,,PC012,ORD002926
JE0000388,1,110000,D,1092.3,,PC009,ORD000813
JE0000388,2,500000,C,1092.3,,PC009,ORD000813
JE0000389,1,110000,D,756.93,,PC005,ORD001238
JE0000389,2,500000,C,756.93,,PC005,ORD001238
JE0000390,1,110000,D,442.79,,PC009,ORD002733
JE0000390,2,500000,C,442.79,,PC009,ORD002733
JE0000391,1,110000,D,937.73,,PC007,ORD001405
JE0000391,2,500000,C,937.73,,PC007,ORD001405
JE0000392,1,110000,D,336.32,,PC007,ORD000076
JE0000392,2,500000,C,336.32,,PC007,ORD000076
JE0000393,1,110000,D,702.22,,PC004,ORD001163
JE0000393,2,500000,C,702.22,,PC004,ORD001163
JE0000394,1,110000,D,611.79,,PC006,ORD002075
JE0000394,2,500000,C,611.79,,PC006,ORD002075
JE0000395,1,110000,D,204.51,,PC005,ORD002794
JE0000395,2,500000,C,204.51,,PC005,ORD002794
JE0000396,1,110000,D,349.97,,PC006,ORD001488
JE0000396,2,500000,C,349.97,,PC006,ORD001488
JE0000397,1,110000,D,1446.65,,PC011,ORD002703
JE0000397,2,500000,C,1446.65,,PC011,ORD002703
JE0000398,1,110000,D,1200.85,,PC002,ORD001398
JE0000398,2,500000,C,1200.85,,PC002,ORD001398
JE0000399,1,110000,D,868.53,,PC003,ORD002025
JE0000399,2,500000,C,868.53,,PC003,ORD002025
JE0000400,1,110000,D,90.8,,PC006,ORD001777
JE0000400,2,500000,C,90.8,,PC006,ORD001777
JE0000401,1,110000,D,1060.09,,PC005,ORD002288
JE0000401,2,500000,C,1060.09,,PC005,ORD002288
JE0000402,1,110000,D,821.82,,PC015,ORD002983
JE0000402,2,500000,C,821.82,,PC015,ORD002983
JE0000403,1,110000,D,1760.12,,PC001,ORD001876
JE0000403,2,500000,C,1760.12,,PC001,ORD001876
JE0000404,1,110000,D,725.94,,PC009,ORD001834
JE0000404,2,500000,C,725.94,,PC009,ORD001834
JE0000405,1,110000,D,918.34,,PC010,ORD001909
JE0000405,2,500000,C,918.34,,PC010,ORD001909
JE0000406,1,110000,D,958.0,,PC011,ORD002705
JE0000406,2,500000,C,958.0,,PC011,ORD002705
JE0000407,1,110000,D,371.44,,PC011,ORD000404
JE0000407,2,500000,C,371.44,,PC011,ORD000404
JE0000408,1,110000,D,596.78,,PC003,ORD000232
JE0000408,2,500000,C,596.78,,PC003,ORD000232
JE0000409,1,110000,D,626.92,,PC010,ORD001334
JE0000409,2,500000,C,626.92,,PC010,ORD001334
JE0000410,1,110000,D,258.09,,PC013,ORD002332
JE0000410,2,500000,C,258.09,,PC013,ORD002332
JE0000411,1,110000,D,794.85,,PC005,ORD001042
JE0000411,2,500000,C,794.85,,PC005,ORD001042
JE0000412,1,110000,D,77.83,,PC004,ORD001448
JE0000412,2,500000,C,77.83,,PC004,ORD001448
JE0000413,1,110000,D,456.6,,PC007,ORD002590
JE0000413,2,500000,C,456.6,,PC007,ORD002590
JE0000414,1,110000,D,612.92,,PC014,ORD001914
JE0000414,2,500000,C,612.92,,PC014,ORD001914
JE0000415,1,110000,D,211.78,,PC007,ORD000606
JE0000415,2,500000,C,211.78,,PC007,ORD000606
JE0000416,1,110000,D,686.34,,PC005,ORD001249
JE0000416,2,500000,C,686.34,,PC005,ORD001249
JE0000417,1,110000,D,910.18,,PC005,ORD002821
JE0000417,2,500000,C,910.18,,PC005,ORD002821
JE0000418,1,110000,D,1227.54,,PC010,ORD002445
JE0000418,2,500000,C,1227.54,,PC010,ORD002445
JE0000419,1,110000,D,99.72,,PC007,ORD001143
JE0000419,2,500000,C,99.72,,PC007,ORD001143
JE0000420,1,110000,D,2002.04,,PC003,ORD002441
JE0000420,2,500000,C,2002.04,,PC003,ORD002441
JE0000421,1,110000,D,2384.3,,PC003,ORD002922
JE0000421,2,500000,C,2384.3,,PC003,ORD002922
JE0000422,1,110000,D,798.51,,PC007,ORD000204
JE0000422,2,500000,C,798.51,,PC007,ORD000204
JE0000423,1,110000,D,1602.03,,PC009,ORD000785
JE0000423,2,500000,C,1602.03,,PC009,ORD000785
JE0000424,1,110000,D,691.34,,PC002,ORD002373
JE0000424,2,500000,C,691.34,,PC002,ORD002373
JE0000425,1,110000,D,825.61,,PC011,ORD000014
JE0000425,2,500000,C,825.61,,PC011,ORD000014
JE0000426,1,110000,D,1654.87,,PC011,ORD002208
JE0000426,2,500000,C,1654.87,,PC011,ORD002208
JE0000427,1,110000,D,1622.27,,PC004,ORD002905
JE0000427,2,500000,C,1622.27,,PC004,ORD002905
JE0000428,1,110000,D,1126.1,,PC002,ORD000676
JE0000428,2,500000,C,1126.1,,PC002,ORD000676
JE0000429,1,110000,D,423.38,,PC004,ORD002885
JE0000429,2,500000,C,423.38,,PC004,ORD002885
JE0000430,1,110000,D,1462.86,,PC009,ORD002603
JE0000430,2,500000,C,1462.86,,PC009,ORD002603
JE0000431,1,110000,D,1599.29,,PC005,ORD000465
JE0000431,2,500000,C,1599.29,,PC005,ORD000465
JE0000432,1,110000,D,2073.11,,PC014,ORD000775
JE0000432,2,500000,C,2073.11,,PC014,ORD000775
JE0000433,1,110000,D,309.11,,PC009,ORD001935
JE0000433,2,500000,C,309.11,,PC009,ORD001935
JE0000434,1,110000,D,359.35,,PC006,ORD000496
JE0000434,2,500000,C,359.35,,PC006,ORD000496
JE0000435,1,110000,D,235.89,,PC004,ORD000803
JE0000435,2,500000,C,235.89,,PC004,ORD000803
JE0000436,1,110000,D,1434.99,,PC014,ORD000170
JE0000436,2,500000,C,1434.99,,PC014,ORD000170
JE0000437,1,110000,D,1444.11,,PC015,ORD002449
JE0000437,2,500000,C,1444.11,,PC015,ORD002449
JE0000438,1,110000,D,382.85,,PC009,ORD002169
JE0000438,2,500000,C,382.85,,PC009,ORD002169
JE0000439,1,110000,D,2108.82,,PC005,ORD000959
JE0000439,2,500000,C,2108.82,,PC005,ORD000959
JE0000440,1,110000,D,2268.88,,PC015,ORD002965
JE0000440,2,500000,C,2268.88,,PC015,ORD002965
JE0000441,1,110000,D,154.91,,PC011,ORD000446
JE0000441,2,500000,C,154.91,,PC011,ORD000446
JE0000442,1,110000,D,456.08,,PC004,ORD001457
JE0000442,2,500000,C,456.08,,PC004,ORD001457
JE0000443,1,110000,D,69.91,,PC015,ORD002002
JE0000443,2,500000,C,69.91,,PC015,ORD002002
JE0000444,1,110000,D,1046.78,,PC003,ORD001423
JE0000444,2,500000,C,1046.78,,PC003,ORD001423
JE0000445,1,110000,D,371.44,,PC001,ORD000896
JE0000445,2,500000,C,371.44,,PC001,ORD000896
JE0000446,1,110000,D,1378.38,,PC008,ORD000429
JE0000446,2,500000,C,1378.38,,PC008,ORD000429
JE0000447,1,110000,D,591.59,,PC008,ORD002658
JE0000447,2,500000,C,591.59,,PC008,ORD002658
JE0000448,1,110000,D,792.37,,PC015,ORD001735
JE0000448,2,500000,C,792.37,,PC015,ORD001735
JE0000449,1,110000,D,811.85,,PC007,ORD000196
JE0000449,2,500000,C,811.85,,PC007,ORD000196
JE0000450,1,110000,D,411.3,,PC006,ORD002556
JE0000450,2,500000,C,411.3,,PC006,ORD002556
JE0000451,1,110000,D,681.04,,PC006,ORD000547
JE0000451,2,500000,C,681.04,,PC006,ORD000547
JE0000452,1,110000,D,585.03,,PC009,ORD001828
JE0000452,2,500000,C,585.03,,PC009,ORD001828
JE0000453,1,110000,D,1294.46,,PC015,ORD002897
JE0000453,2,500000,C,1294.46,,PC015,ORD002897
JE0000454,1,110000,D,225.29,,PC008,ORD001585
JE0000454,2,500000,C,225.29,,PC008,ORD001585
JE0000455,1,110000,D,789.72,,PC015,ORD001567
JE0000455,2,500000,C,789.72,,PC015,ORD001567
JE0000456,1,110000,D,157.9,,PC003,ORD002549
JE0000456,2,500000,C,157.9,,PC003,ORD002549
JE0000457,1,110000,D,155.24,,PC005,ORD002746
JE0000457,2,500000,C,155.24,,PC005,ORD002746
JE0000458,1,110000,D,610.73,,PC001,ORD000088
JE0000458,2,500000,C,610.73,,PC001,ORD000088
JE0000459,1,110000,D,404.89,,PC003,ORD000633
JE0000459,2,500000,C,404.89,,PC003,ORD000633
JE0000460,1,110000,D,106.08,,PC008,ORD001959
JE0000460,2,500000,C,106.08,,PC008,ORD001959
JE0000461,1,110000,D,794.64,,PC015,ORD000583
JE0000461,2,500000,C,794.64,,PC015,ORD000583
JE0000462,1,110000,D,666.18,,PC014,ORD000257
JE0000462,2,500000,C,666.18,,PC014,ORD000257
JE0000463,1,110000,D,104.82,,PC002,ORD001090
JE0000463,2,500000,C,104.82,,PC002,ORD001090
JE0000464,1,110000,D,407.44,,PC012,ORD001814
JE0000464,2,500000,C,407.44,,PC012,ORD001814
JE0000465,1,110000,D,402.58,,PC013,ORD001411
JE0000465,2,500000,C,402.58,,PC013,ORD001411
JE0000466,1,110000,D,1179.52,,PC012,ORD000048
JE0000466,2,500000,C,1179.52,,PC012,ORD000048
JE0000467,1,110000,D,446.63,,PC008,ORD001651
JE0000467,2,500000,C,446.63,,PC008,ORD001651
JE0000468,1,110000,D,42.16,,PC001,ORD001530
JE0000468,2,500000,C,42.16,,PC001,ORD001530
JE0000469,1,110000,D,926.69,,PC002,ORD001248
JE0000469,2,500000,C,926.69,,PC002,ORD001248
JE0000470,1,110000,D,246.58,,PC007,ORD001503
JE0000470,2,500000,C,246.58,,PC007,ORD001503
JE0000471,1,110000,D,722.71,,PC009,ORD000059
JE0000471,2,500000,C,722.71,,PC009,ORD000059
JE0000472,1,110000,D,352.39,,PC013,ORD002731
JE0000472,2,500000,C,352.39,,PC013,ORD002731
JE0000473,1,110000,D,539.18,,PC005,ORD002683
JE0000473,2,500000,C,539.18,,PC005,ORD002683
JE0000474,1,110000,D,83.87,,PC014,ORD000073
JE0000474,2,500000,C,83.87,,PC014,ORD000073
JE0000475,1,110000,D,929.26,,PC005,ORD001811
JE0000475,2,500000,C,929.26,,PC005,ORD001811
JE0000476,1,110000,D,353.16,,PC014,ORD000474
JE0000476,2,500000,C,353.16,,PC014,ORD000474
JE0000477,1,110000,D,634.65,,PC003,ORD002577
JE0000477,2,500000,C,634.65,,PC003,ORD002577
JE0000478,1,110000,D,197.56,,PC008,ORD001382
JE0000478,2,500000,C,197.56,,PC008,ORD001382
JE0000479,1,110000,D,975.19,,PC010,ORD000124
JE0000479,2,500000,C,975.19,,PC010,ORD000124
JE0000480,1,110000,D,396.7,,PC008,ORD001217
JE0000480,2,500000,C,396.7,,PC008,ORD001217
JE0000481,1,110000,D,203.82,,PC003,ORD000881
JE0000481,2,500000,C,203.82,,PC003,ORD000881
JE0000482,1,110000,D,813.34,,PC008,ORD001336
JE0000482,2,500000,C,813.34,,PC008,ORD001336
JE0000483,1,110000,D,1566.24,,PC003,ORD002399
JE0000483,2,500000,C,1566.24,,PC003,ORD002399
JE0000484,1,110000,D,909.52,,PC009,ORD001148
JE0000484,2,500000,C,909.52,,PC009,ORD001148
JE0000485,1,110000,D,1116.62,,PC009,ORD001354
JE0000485,2,500000,C,1116.62,,PC009,ORD001354
JE0000486,1,110000,D,357.43,,PC004,ORD000336
JE0000486,2,500000,C,357.43,,PC004,ORD000336
JE0000487,1,110000,D,1704.36,,PC004,ORD001495
JE0000487,2,500000,C,1704.36,,PC004,ORD001495
JE0000488,1,110000,D,725.7,,PC013,ORD002230
JE0000488,2,500000,C,725.7,,PC013,ORD002230
JE0000489,1,110000,D,626.33,,PC004,ORD001917
JE0000489,2,500000,C,626.33,,PC004,ORD001917
JE0000490,1,110000,D,1970.16,,PC003,ORD002486
JE0000490,2,500000,C,1970.16,,PC003,ORD002486
JE0000491,1,110000,D,646.45,,PC011,ORD000181
JE0000491,2,500000,C,646.45,,PC011,ORD000181
JE0000492,1,110000,D,893.38,,PC007,ORD001451
JE0000492,2,500000,C,893.38,,PC007,ORD001451
JE0000493,1,110000,D,185.83,,PC013,ORD002543
