order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD002552,2,credit_card,1,524.15
ORD002553,1,debit_card,1,1737.57
ORD002554,1,boleto,6,223.82
ORD002555,1,boleto,1,725.82
ORD002556,1,credit_card,1,220.8
ORD002556,2,credit_card,1,190.5
ORD002557,1,credit_card,1,611.33
ORD002558,1,credit_card,1,357.13
ORD002559,1,boleto,1,384.72
ORD002560,1,debit_card,10,218.14
ORD002561,1,credit_card,6,102.47
ORD002562,1,credit_card,1,893.23
ORD002563,1,boleto,1,890.91
ORD002564,1,credit_card,10,133.79
ORD002565,1,credit_card,2,2230.67
ORD002566,1,credit_card,1,1459.37
ORD002567,1,boleto,1,380.63
ORD002568,1,debit_card,1,735.62
ORD002569,1,debit_card,10,350.71
ORD002570,1,credit_card,2,417.46
ORD002570,2,boleto,1,913.91
ORD002571,1,credit_card,1,1091.99
ORD002572,1,credit_card,1,1168.27
ORD002573,1,credit_card,1,1050.55
ORD002574,1,debit_card,3,559.05
ORD002575,1,credit_card,1,689.89
ORD002576,1,debit_card,6,222.32
ORD002577,1,credit_card,10,634.65
ORD002578,1,credit_card,1,575.28
ORD002579,1,credit_card,6,333.92
ORD002579,2,credit_card,1,403.05
ORD002580,1,boleto,2,1343.41
ORD002581,1,boleto,2,1572.04
ORD002582,1,credit_card,3,520.1
ORD002582,2,boleto,1,301.18
ORD002583,1,credit_card,3,422.26
ORD002584,1,boleto,1,339.9
ORD002584,2,debit_card,6,148.13
ORD002585,1,boleto,1,98.01
ORD002585,2,credit_card,1,74.92
ORD002586,1,credit_card,2,711.18
ORD002587,1,credit_card,3,312.96
ORD002588,1,credit_card,2,968.54
ORD002589,1,credit_card,1,730.7
ORD002590,1,credit_card,1,203.09
ORD002590,2,credit_card,6,253.51
ORD002591,1,credit_card,1,2005.07
ORD002592,1,credit_card,10,380.38
ORD002593,1,credit_card,1,1480.66
ORD002594,1,boleto,1,876.42
ORD002595,1,credit_card,6,885.57
ORD002596,1,credit_card,1,1647.08
ORD002597,1,voucher,2,242.52
ORD002597,2,credit_card,2,495.69
ORD002598,1,boleto,1,365.77
ORD002599,1,credit_card,3,834.26
ORD002600,1,voucher,1,291.13
ORD002600,2,credit_card,6,197.46
ORD002601,1,credit_card,2,777.57
ORD002602,1,credit_card,1,1011.31
ORD002603,1,credit_card,10,1462.86
ORD002604,1,credit_card,1,912.13
ORD002605,1,credit_card,1,1415.5
ORD002606,1,credit_card,10,432.27
ORD002607,1,credit_card,6,412.79
ORD002608,1,credit_card,1,635.64
ORD002609,1,credit_card,2,804.68
ORD002610,1,credit_card,3,343.23
ORD002610,2,credit_card,1,400.22
ORD002611,1,credit_card,1,1735.3
ORD002612,1,boleto,2,797.17
ORD002613,1,credit_card,1,2278.7
ORD002614,1,credit_card,10,310.51
ORD002615,1,credit_card,1,255.95
ORD002615,2,credit_card,1,346.72
ORD002616,1,boleto,1,640.3
ORD002617,1,credit_card,2,2503.37
ORD002618,1,credit_card,1,142.47
ORD002619,1,credit_card,10,540.45
ORD002620,1,credit_card,1,800.9
ORD002621,1,voucher,1,195.57
ORD002622,1,boleto,1,89.86
ORD002623,1,credit_card,6,530.4
ORD002624,1,boleto,6,937.09
ORD002625,1,credit_card,2,198.12
ORD002625,2,credit_card,1,311.23
ORD002626,1,credit_card,1,750.86
ORD002627,1,credit_card,6,658.16
ORD002628,1,boleto,1,87.3
ORD002628,2,debit_card,1,106.7
ORD002629,1,credit_card,6,660.84
ORD002630,1,boleto,2,731.22
ORD002631,1,credit_card,10,99.27
ORD002631,2,boleto,2,77.97
ORD002632,1,credit_card,3,1266.46
ORD002633,1,voucher,2,467.43
ORD002634,1,boleto,10,129.06
ORD002634,2,credit_card,3,178.22
ORD002635,1,credit_card,6,674.54
ORD002636,1,credit_card,2,659.09
ORD002637,1,credit_card,1,579.09
ORD002638,1,boleto,1,1541.24
ORD002639,1,debit_card,6,182.3
ORD002639,2,boleto,6,88.83
ORD002640,1,voucher,3,323.25
ORD002640,2,credit_card,6,437.73
ORD002641,1,credit_card,2,382.7
ORD002642,1,credit_card,1,667.57
ORD002643,1,credit_card,1,920.58
ORD002644,1,boleto,1,669.52
ORD002644,2,boleto,1,856.08
ORD002645,1,credit_card,3,74.53
ORD002646,1,credit_card,3,1889.1
ORD002647,1,boleto,10,594.48
ORD002648,1,credit_card,1,972.6
ORD002649,1,boleto,1,1871.66
ORD002650,1,boleto,2,931.7
ORD002651,1,credit_card,1,748.19
ORD002652,1,boleto,2,981.77
ORD002653,1,boleto,1,487.61
ORD002654,1,credit_card,10,213.73
ORD002655,1,credit_card,1,705.21
ORD002656,1,voucher,1,2893.22
ORD002657,1,credit_card,10,728.99
ORD002658,1,credit_card,1,276.26
ORD002658,2,credit_card,10,315.33
ORD002659,1,credit_card,3,1287.15
ORD002660,1,boleto,10,768.29
ORD002661,1,boleto,1,872.78
ORD002662,1,credit_card,6,316.31
ORD002663,1,credit_card,1,776.19
ORD002664,1,boleto,1,462.86
ORD002665,1,boleto,1,842.44
ORD002665,2,credit_card,2,612.94
ORD002666,1,boleto,1,838.73
ORD002667,1,credit_card,1,509.21
ORD002667,2,voucher,3,776.55
ORD002668,1,boleto,6,205.5
ORD002669,1,credit_card,1,561.92
ORD002670,1,debit_card,1,80.83
ORD002670,2,credit_card,10,130.91
ORD002671,1,boleto,1,505.3
ORD002671,2,boleto,2,344.16
ORD002672,1,boleto,10,683.41
ORD002673,1,boleto,10,1012.86
ORD002674,1,credit_card,1,672.99
ORD002674,2,credit_card,2,723.39
ORD002675,1,voucher,1,56.65
ORD002676,1,credit_card,1,413.6
ORD002677,1,credit_card,3,957.03
ORD002678,1,debit_card,1,559.34
ORD002679,1,debit_card,1,226.64
ORD002680,1,credit_card,1,634.39
ORD002680,2,boleto,1,560.43
ORD002681,1,boleto,1,1663.72
ORD002682,1,credit_card,10,157.72
ORD002682,2,credit_card,10,225.72
ORD002683,1,credit_card,6,185.38
ORD002683,2,credit_card,1,353.8
ORD002684,1,credit_card,2,736.39
ORD002685,1,credit_card,1,867.08
ORD002686,1,credit_card,1,777.52
ORD002687,1,credit_card,6,1695.98
ORD002688,1,credit_card,1,1071.86
ORD002689,1,boleto,2,1381.01
ORD002690,1,voucher,6,888.65
ORD002691,1,credit_card,1,166.24
ORD002691,2,credit_card,1,127.18
ORD002692,1,credit_card,6,708.88
ORD002693,1,credit_card,1,1286.46
ORD002694,1,credit_card,1,626.11
ORD002695,1,credit_card,2,1557.49
ORD002696,1,credit_card,3,1342.5
ORD002697,1,boleto,10,953.52
ORD002698,1,debit_card,1,988.29
ORD002699,1,boleto,1,127.15
ORD002699,2,credit_card,2,236.99
ORD002700,1,credit_card,6,199.16
ORD002701,1,voucher,3,629.48
ORD002702,1,credit_card,6,722.17
ORD002703,1,credit_card,6,1446.65
ORD002704,1,credit_card,6,384.49
ORD002705,1,credit_card,2,958.0
ORD002706,1,debit_card,1,560.5
ORD002706,2,boleto,2,241.44
ORD002707,1,boleto,3,613.02
ORD002707,2,voucher,1,796.07
ORD002708,1,credit_card,3,329.84
ORD002708,2,debit_card,10,145.23
ORD002709,1,debit_card,1,54.4
ORD002709,2,credit_card,1,42.73
ORD002710,1,voucher,1,423.21
ORD002711,1,credit_card,1,1630.21
ORD002712,1,credit_card,6,358.24
ORD002713,1,credit_card,1,837.94
ORD002714,1,credit_card,10,1323.48
ORD002715,1,debit_card,1,267.21
ORD002716,1,voucher,6,479.15
ORD002717,1,boleto,1,753.3
ORD002718,1,boleto,10,463.82
ORD002719,1,boleto,1,354.51
ORD002720,1,credit_card,1,912.12
ORD002720,2,credit_card,1,463.6
ORD002721,1,debit_card,1,566.67
ORD002722,1,credit_card,6,304.73
ORD002722,2,boleto,2,130.66
ORD002723,1,credit_card,1,831.67
ORD002724,1,credit_card,1,543.66
ORD002724,2,boleto,1,309.31
ORD002725,1,boleto,2,938.95
ORD002726,1,credit_card,2,587.65
ORD002727,1,credit_card,10,360.46
ORD002728,1,voucher,3,639.19
ORD002729,1,boleto,1,1027.24
ORD002730,1,boleto,2,984.05
ORD002731,1,voucher,10,352.39
ORD002732,1,boleto,6,521.15
ORD002733,1,credit_card,10,442.79
ORD002734,1,credit_card,6,480.94
ORD002735,1,credit_card,2,524.01
ORD002736,1,voucher,3,602.39
ORD002737,1,voucher,3,381.87
ORD002738,1,credit_card,3,1070.58
ORD002739,1,credit_card,2,214.27
ORD002740,1,credit_card,1,128.06
ORD002740,2,credit_card,3,150.31
ORD002741,1,boleto,1,927.6
ORD002742,1,boleto,2,306.81
ORD002743,1,credit_card,10,569.66
ORD002744,1,credit_card,1,890.2
ORD002745,1,credit_card,3,140.41
ORD002746,1,debit_card,6,155.24
ORD002747,1,credit_card,10,372.89
ORD002748,1,boleto,2,776.58
ORD002749,1,credit_card,1,1383.19
ORD002750,1,boleto,10,378.57
ORD002750,2,boleto,1,427.53
ORD002751,1,credit_card,10,344.25
ORD002751,2,credit_card,1,180.12
ORD002752,1,credit_card,1,958.27
ORD002753,1,boleto,1,888.71
ORD002754,1,boleto,1,233.14
ORD002755,1,credit_card,1,745.48
ORD002756,1,credit_card,6,619.37
ORD002757,1,credit_card,10,63.48
ORD002757,2,debit_card,2,101.2
ORD002758,1,credit_card,2,611.73
ORD002759,1,debit_card,10,99.2
ORD002760,1,boleto,1,432.27
ORD002761,1,credit_card,3,1997.86
ORD002762,1,credit_card,1,173.24
ORD002763,1,credit_card,2,1446.86
ORD002764,1,boleto,3,831.32
ORD002765,1,boleto,3,425.18
ORD002766,1,credit_card,1,1093.86
ORD002767,1,credit_card,1,618.8
ORD002768,1,credit_card,2,758.3
ORD002769,1,boleto,6,822.46
ORD002769,2,credit_card,1,545.08
ORD002770,1,credit_card,10,2044.26
ORD002771,1,boleto,6,882.45
ORD002772,1,credit_card,6,678.88
ORD002773,1,boleto,10,623.65
ORD002774,1,credit_card,2,143.82
ORD002775,1,debit_card,1,840.03
ORD002776,1,credit_card,3,802.51
ORD002777,1,credit_card,3,459.99
ORD002778,1,boleto,6,791.87
ORD002779,1,credit_card,10,230.37
ORD002780,1,debit_card,6,1973.71
ORD002781,1,boleto,2,585.78
ORD002782,1,boleto,1,573.44
ORD002783,1,credit_card,6,1108.63
ORD002784,1,debit_card,1,1610.11
ORD002785,1,credit_card,3,802.1
ORD002786,1,boleto,10,330.76
ORD002787,1,credit_card,6,948.06
ORD002788,1,boleto,6,333.54
ORD002789,1,boleto,2,1542.79
ORD002790,1,credit_card,1,592.27
ORD002791,1,voucher,1,428.55
ORD002792,1,credit_card,1,745.74
ORD002793,1,credit_card,1,1614.65
ORD002794,1,credit_card,6,130.61
ORD002794,2,boleto,1,73.9
ORD002795,1,credit_card,1,489.81
ORD002796,1,credit_card,2,74.89
ORD002797,1,credit_card,1,387.26
ORD002798,1,debit_card,1,667.63
ORD002799,1,boleto,3,551.69
ORD002800,1,credit_card,10,33.89
ORD002800,2,credit_card,10,50.39
ORD002801,1,credit_card,6,147.95
ORD002801,2,boleto,3,138.32
ORD002802,1,debit_card,2,701.93
ORD002803,1,voucher,1,497.09
ORD002803,2,boleto,1,583.22
ORD002804,1,credit_card,2,1126.91
ORD002805,1,boleto,1,121.15
ORD002806,1,boleto,1,86.91
ORD002806,2,boleto,2,55.65
ORD002807,1,debit_card,1,159.34
ORD002808,1,credit_card,10,741.8
ORD002809,1,credit_card,6,246.04
ORD002810,1,credit_card,1,752.88
ORD002811,1,credit_card,10,456.51
ORD002812,1,debit_card,2,100.51
ORD002813,1,credit_card,10,899.05
ORD002813,2,credit_card,10,691.82
ORD002814,1,credit_card,1,72.82
ORD002814,2,credit_card,1,53.25
ORD002815,1,credit_card,1,1415.69
ORD002816,1,boleto,10,693.7
ORD002817,1,boleto,1,620.05
ORD002818,1,credit_card,1,899.96
ORD002819,1,boleto,10,1273.94
ORD002820,1,credit_card,1,1191.37
ORD002821,1,debit_card,10,910.18
ORD002822,1,boleto,2,286.65
ORD002822,2,credit_card,10,298.71
ORD002823,1,boleto,3,518.87
ORD002824,1,boleto,1,1623.46
ORD002825,1,debit_card,6,712.75
ORD002826,1,credit_card,1,1845.58
ORD002827,1,credit_card,3,279.81
ORD002828,1,credit_card,10,41.94
ORD002829,1,voucher,6,770.93
ORD002830,1,boleto,1,493.98
ORD002831,1,credit_card,1,2551.37
ORD002832,1,boleto,2,1091.75
ORD002833,1,boleto,1,378.38
ORD002833,2,boleto,1,416.9
ORD002834,1,boleto,10,202.12
ORD002835,1,credit_card,1,385.6
ORD002836,1,debit_card,10,178.54
ORD002837,1,credit_card,1,886.41
ORD002838,1,credit_card,10,144.78
ORD002839,1,debit_card,6,896.99
ORD002840,1,credit_card,1,571.53
ORD002841,1,voucher,10,2484.6
ORD002842,1,voucher,10,1681.25
ORD002842,2,debit_card,1,742.33
ORD002843,1,credit_card,3,445.31
ORD002843,2,credit_card,1,421.02
ORD002844,1,credit_card,3,271.32
ORD002845,1,credit_card,3,1308.78
ORD002846,1,credit_card,2,951.14
ORD002847,1,boleto,1,424.35
ORD002848,1,credit_card,1,470.83
ORD002849,1,credit_card,2,334.71
ORD002850,1,credit_card,10,762.04
ORD002851,1,credit_card,6,514.29
ORD002852,1,boleto,1,1177.2
ORD002853,1,boleto,1,356.31
ORD002853,2,voucher,1,641.25
ORD002854,1,debit_card,1,767.0
ORD002854,2,credit_card,1,391.39
ORD002855,1,boleto,3,746.69
ORD002856,1,credit_card,1,585.79
ORD002857,1,credit_card,3,945.04
ORD002858,1,credit_card,1,514.69
ORD002858,2,debit_card,1,350.52
ORD002859,1,credit_card,10,425.84
ORD002860,1,boleto,10,786.11
ORD002861,1,credit_card,2,313.73
ORD002861,2,boleto,1,496.75
ORD002862,1,credit_card,3,212.52
ORD002863,1,boleto,3,70.85
ORD002864,1,credit_card,1,1275.92
ORD002865,1,credit_card,1,529.6
ORD002866,1,credit_card,2,1100.04
ORD002867,1,boleto,1,174.69
ORD002867,2,credit_card,6,123.73
ORD002868,1,boleto,1,167.45
ORD002868,2,debit_card,1,120.08
ORD002869,1,credit_card,1,448.48
ORD002869,2,voucher,2,379.6
ORD002870,1,boleto,3,1133.14
ORD002871,1,boleto,10,1330.72
ORD002872,1,credit_card,1,977.49
ORD002873,1,boleto,6,1713.54
ORD002874,1,debit_card,3,314.45
ORD002875,1,credit_card,2,1276.0
ORD002876,1,boleto,10,820.59
ORD002877,1,credit_card,1,380.2
ORD002877,2,boleto,1,180.8
ORD002878,1,boleto,1,220.66
ORD002879,1,voucher,2,460.33
ORD002880,1,boleto,1,707.68
ORD002881,1,credit_card,6,113.98
ORD002882,1,credit_card,3,426.24
ORD002883,1,boleto,1,451.94
ORD002884,1,voucher,3,78.35
ORD002885,1,debit_card,1,423.38
ORD002886,1,credit_card,3,360.13
ORD002887,1,debit_card,1,817.16
ORD002888,1,credit_card,3,799.7
ORD002889,1,boleto,1,822.42
ORD002890,1,boleto,6,764.49
ORD002891,1,boleto,6,1262.37
ORD002892,1,credit_card,1,1233.51
ORD002893,1,boleto,1,700.73
ORD002894,1,voucher,6,619.03
ORD002895,1,debit_card,2,908.46
ORD002895,2,credit_card,10,911.78
ORD002896,1,boleto,10,460.83
ORD002897,1,credit_card,3,1294.46
ORD002898,1,boleto,1,232.73
ORD002898,2,credit_card,1,377.5
ORD002899,1,credit_card,1,276.82
ORD002900,1,credit_card,10,1021.39
ORD002901,1,credit_card,1,1447.3
ORD002902,1,credit_card,1,229.41
ORD002903,1,credit_card,6,642.87
ORD002904,1,credit_card,3,186.04
ORD002905,1,credit_card,1,1622.27
ORD002906,1,credit_card,1,683.57
ORD002907,1,boleto,2,1874.95
ORD002908,1,boleto,1,628.13
ORD002909,1,credit_card,1,312.35
ORD002909,2,credit_card,6,476.55
ORD002910,1,credit_card,1,471.61
ORD002910,2,credit_card,3,208.69
ORD002911,1,credit_card,1,692.83
ORD002912,1,credit_card,3,102.08
ORD002912,2,credit_card,1,66.63
ORD002913,1,boleto,10,249.63
ORD002913,2,credit_card,6,262.51
ORD002914,1,credit_card,2,446.56
ORD002914,2,debit_card,6,373.73
ORD002915,1,boleto,3,361.57
ORD002916,1,voucher,1,306.46
ORD002916,2,credit_card,3,568.8
ORD002917,1,boleto,3,431.22
ORD002918,1,credit_card,1,1265.76
ORD002919,1,voucher,1,194.93
ORD002920,1,credit_card,6,716.35
ORD002921,1,credit_card,1,51.19
ORD002921,2,credit_card,2,65.77
ORD002922,1,credit_card,2,2384.3
ORD002923,1,boleto,1,2375.93
ORD002924,1,credit_card,10,37.73
ORD002924,2,boleto,3,50.43
ORD002925,1,credit_card,3,344.31
ORD002926,1,boleto,1,745.51
ORD002926,2,credit_card,1,356.24
ORD002927,1,credit_card,1,1280.72
ORD002928,1,credit_card,1,212.78
ORD002929,1,credit_card,6,652.21
ORD002930,1,credit_card,1,349.05
ORD002930,2,boleto,2,175.25
ORD002931,1,credit_card,3,259.11
ORD002932,1,credit_card,10,60.91
ORD002933,1,debit_card,2,516.28
ORD002934,1,credit_card,6,131.87
ORD002935,1,credit_card,1,261.33
ORD002936,1,boleto,1,1480.1
ORD002937,1,credit_card,1,1625.75
ORD002938,1,credit_card,1,752.53
ORD002939,1,credit_card,1,977.3
ORD002940,1,boleto,1,635.22
ORD002941,1,credit_card,10,151.24
ORD002942,1,credit_card,1,81.06
ORD002942,2,boleto,6,180.95
ORD002943,1,boleto,2,469.73
ORD002944,1,debit_card,10,248.69
ORD002944,2,boleto,1,129.52
ORD002945,1,debit_card,10,663.43
ORD002946,1,credit_card,1,185.0
ORD002947,1,credit_card,1,750.39
ORD002948,1,boleto,3,460.94
ORD002949,1,boleto,3,1092.82
ORD002949,2,credit_card,10,771.84
ORD002950,1,credit_card,1,638.37
ORD002951,1,credit_card,2,1797.26
ORD002952,1,boleto,1,1517.54
ORD002953,1,boleto,1,38.51
ORD002953,2,debit_card,1,80.88
ORD002954,1,boleto,6,738.66
ORD002955,1,boleto,3,797.85
ORD002956,1,boleto,1,299.78
ORD002957,1,credit_card,10,917.19
ORD002958,1,boleto,1,834.42
ORD002959,1,credit_card,6,396.66
ORD002959,2,credit_card,3,374.82
ORD002960,1,credit_card,3,1148.39
ORD002961,1,boleto,10,502.35
ORD002962,1,debit_card,1,364.22
ORD002963,1,credit_card,10,411.75
ORD002964,1,credit_card,3,148.92
ORD002965,1,voucher,1,2268.88
ORD002966,1,boleto,1,647.25
ORD002967,1,credit_card,1,251.0
ORD002967,2,credit_card,3,524.38
ORD002968,1,credit_card,6,354.95
ORD002969,1,credit_card,10,697.87
ORD002970,1,credit_card,6,866.79
ORD002971,1,credit_card,1,1663.36
ORD002972,1,credit_card,10,364.82
ORD002973,1,credit_card,1,896.77
ORD002974,1,boleto,3,801.03
ORD002975,1,credit_card,6,989.9
ORD002976,1,credit_card,1,669.55
ORD002977,1,credit_card,3,1259.16
ORD002978,1,credit_card,10,68.32
ORD002978,2,credit_card,1,98.4
ORD002979,1,boleto,6,357.95
ORD002980,1,boleto,3,230.33
ORD002981,1,boleto,10,355.09
ORD002982,1,debit_card,10,1731.66
ORD002983,1,boleto,6,821.82
ORD002984,1,credit_card,1,848.78
ORD002985,1,credit_card,10,77.3
ORD002986,1,boleto,2,397.36
ORD002987,1,credit_card,1,485.77
ORD002987,2,credit_card,10,648.73
ORD002988,1,credit_card,1,1347.95
ORD002989,1,debit_card,6,1059.16
ORD002989,2,boleto,1,1855.21
ORD002990,1,credit_card,2,2195.98
ORD002991,1,credit_card,3,416.51
ORD002992,1,credit_card,1,789.23
ORD002993,1,credit_card,3,671.29
ORD002994,1,boleto,1,898.68
ORD002995,1,credit_card,6,401.67
ORD002995,2,credit_card,6,382.52
ORD002996,1,credit_card,1,1353.48
ORD002997,1,boleto,6,264.23
ORD002997,2,credit_card,10,338.26
ORD002998,1,credit_card,1,674.8
ORD002999,1,credit_card,1,1943.88
ORD003000,1,credit_card,2,299.57
ORD003000,2,boleto,6,213.71
