order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
ORD000227,1,PROD00101,SELL00063,2024-02-08 01:46:15,817.13,29.63
ORD000228,1,PROD00396,SELL00031,2024-06-17 17:41:08,772.83,21.52
ORD000228,2,PROD00375,SELL00113,2024-11-23 12:50:37,677.13,71.14
ORD000228,3,PROD00182,SELL00004,2024-01-10 23:24:01,796.03,15.92
ORD000229,1,PROD00032,SELL00066,2024-02-11 18:39:38,511.33,51.11
ORD000229,2,PROD00050,SELL00099,2023-09-22 08:33:02,591.99,45.96
ORD000229,3,PROD00204,SELL00010,2024-12-14 08:50:12,872.7,40.06
ORD000229,4,PROD00363,SELL00060,2024-08-05 00:18:41,60.27,73.2
ORD000230,1,PROD00177,SELL00091,2023-10-19 22:24:31,431.18,42.23
ORD000230,2,PROD00262,SELL00068,2024-10-31 10:49:13,530.42,50.88
ORD000231,1,PROD00391,SELL00108,2024-10-19 09:11:55,291.68,56.3
ORD000231,2,PROD00228,SELL00036,2023-04-23 01:34:24,784.55,28.23
ORD000232,1,PROD00382,SELL00125,2024-03-12 04:55:52,529.65,67.13
ORD000233,1,PROD00159,SELL00046,2024-10-31 08:27:22,697.5,30.75
ORD000234,1,PROD00348,SELL00077,2024-08-04 03:58:23,414.95,31.6
ORD000235,1,PROD00306,SELL00013,2023-09-23 09:05:00,42.43,65.02
ORD000235,2,PROD00073,SELL00114,2024-06-11 07:37:13,316.68,53.92
ORD000236,1,PROD00019,SELL00138,2024-10-14 20:40:08,471.42,76.61
ORD000236,2,PROD00097,SELL00117,2024-09-12 20:50:12,670.58,39.65
ORD000236,3,PROD00058,SELL00132,2023-11-18 16:24:00,870.02,32.29
ORD000237,1,PROD00271,SELL00042,2023-12-04 15:10:09,212.33,55.39
ORD000238,1,PROD00031,SELL00073,2024-05-03 19:09:36,720.67,10.4
ORD000238,2,PROD00236,SELL00017,2023-11-10 01:25:04,288.85,66.79
ORD000239,1,PROD00234,SELL00098,2024-03-29 23:44:39,860.39,20.79
ORD000240,1,PROD00193,SELL00116,2024-04-21 14:07:26,728.64,68.01
ORD000240,2,PROD00391,SELL00041,2024-10-14 07:02:16,98.12,74.09
ORD000241,1,PROD00390,SELL00133,2024-05-18 18:29:26,37.6,51.98
ORD000242,1,PROD00119,SELL00067,2023-07-15 07:11:09,358.3,16.75
ORD000243,1,PROD00208,SELL00147,2023-08-30 06:53:04,458.43,26.19
ORD000243,2,PROD00315,SELL00037,2023-12-15 04:43:45,376.79,49.09
ORD000244,1,PROD00217,SELL00108,2023-07-11 08:09:47,309.73,62.44
ORD000244,2,PROD00368,SELL00045,2023-05-22 14:17:37,91.99,79.98
ORD000244,3,PROD00293,SELL00006,2023-09-01 11:24:59,293.83,16.9
ORD000244,4,PROD00369,SELL00024,2023-05-02 10:22:01,629.5,58.32
ORD000245,1,PROD00074,SELL00114,2023-02-24 06:51:30,152.95,49.57
ORD000245,2,PROD00299,SELL00126,2023-10-02 17:33:06,138.59,14.6
ORD000246,1,PROD00006,SELL00011,2023-12-04 01:12:55,273.44,64.42
ORD000247,1,PROD00274,SELL00062,2023-12-19 16:26:16,643.67,28.55
ORD000248,1,PROD00016,SELL00103,2023-02-07 01:29:27,52.08,78.65
ORD000248,2,PROD00250,SELL00124,2023-03-17 07:05:01,378.8,40.27
ORD000248,3,PROD00020,SELL00050,2024-01-05 20:31:12,385.02,28.19
ORD000248,4,PROD00225,SELL00126,2024-02-06 04:02:49,257.57,40.26
ORD000249,1,PROD00136,SELL00004,2024-11-09 21:44:18,110.38,47.28
ORD000249,2,PROD00303,SELL00031,2024-05-04 00:31:10,97.52,52.62
ORD000250,1,PROD00336,SELL00087,2024-02-19 03:45:48,302.56,37.82
ORD000250,2,PROD00111,SELL00051,2023-06-03 19:41:52,816.92,17.66
ORD000251,1,PROD00390,SELL00105,2024-01-09 14:03:40,595.75,52.42
ORD000251,2,PROD00206,SELL00023,2024-12-12 12:50:29,277.0,36.44
ORD000252,1,PROD00053,SELL00006,2024-01-14 11:47:26,18.87,24.25
ORD000253,1,PROD00120,SELL00114,2023-05-10 14:51:02,316.0,29.97
ORD000253,2,PROD00245,SELL00061,2023-01-07 18:11:39,202.84,29.96
ORD000254,1,PROD00070,SELL00043,2024-11-19 11:20:43,694.82,50.43
ORD000255,1,PROD00059,SELL00038,2024-05-14 14:55:31,206.5,53.46
ORD000255,2,PROD00062,SELL00142,2024-09-07 02:14:49,774.18,19.38
ORD000255,3,PROD00006,SELL00128,2023-02-06 01:03:51,247.62,66.76
ORD000256,1,PROD00068,SELL00029,2024-02-14 20:35:29,629.44,66.86
ORD000257,1,PROD00084,SELL00111,2023-05-26 15:26:26,599.71,66.47
ORD000258,1,PROD00006,SELL00117,2024-12-03 06:41:25,513.08,18.78
ORD000258,2,PROD00186,SELL00096,2024-01-19 12:16:32,147.46,47.32
ORD000258,3,PROD00316,SELL00007,2024-04-13 22:02:43,613.73,35.03
ORD000259,1,PROD00360,SELL00001,2023-01-25 02:26:39,584.33,73.7
ORD000260,1,PROD00366,SELL00126,2023-02-27 07:32:38,615.22,17.95
ORD000260,2,PROD00017,SELL00034,2023-11-13 22:16:03,531.86,20.66
ORD000260,3,PROD00185,SELL00009,2024-05-02 05:57:22,44.35,37.73
ORD000260,4,PROD00022,SELL00096,2023-03-17 20:04:11,822.44,33.68
ORD000261,1,PROD00197,SELL00114,2023-08-25 21:24:52,621.99,61.62
ORD000261,2,PROD00097,SELL00013,2023-03-16 21:42:34,665.2,69.14
ORD000262,1,PROD00059,SELL00015,2024-09-16 05:20:29,829.08,63.74
ORD000263,1,PROD00170,SELL00031,2024-05-06 03:05:46,767.34,21.82
ORD000264,1,PROD00048,SELL00138,2023-02-26 20:21:38,828.89,8.16
ORD000265,1,PROD00194,SELL00098,2024-04-19 16:10:57,143.61,22.49
ORD000266,1,PROD00247,SELL00056,2023-11-20 10:24:56,175.92,63.46
ORD000266,2,PROD00336,SELL00051,2024-07-08 19:29:42,564.09,29.31
ORD000267,1,PROD00293,SELL00143,2023-05-29 02:15:44,713.52,71.8
ORD000267,2,PROD00307,SELL00039,2024-12-10 18:52:47,369.2,16.3
ORD000267,3,PROD00096,SELL00021,2023-01-27 02:52:54,750.08,61.05
ORD000268,1,PROD00065,SELL00116,2024-07-20 01:55:48,163.16,78.2
ORD000268,2,PROD00331,SELL00021,2024-12-21 15:15:30,812.86,24.4
ORD000268,3,PROD00248,SELL00100,2023-05-21 09:51:27,338.62,48.47
ORD000268,4,PROD00043,SELL00029,2024-08-04 15:10:51,449.6,5.99
ORD000269,1,PROD00358,SELL00031,2023-09-29 16:01:06,742.4,53.5
ORD000269,2,PROD00163,SELL00116,2023-12-17 06:26:24,152.73,52.07
ORD000270,1,PROD00104,SELL00088,2024-12-12 09:07:27,207.5,46.26
ORD000271,1,PROD00329,SELL00103,2023-01-15 16:04:30,499.5,45.23
ORD000272,1,PROD00084,SELL00111,2024-03-02 11:34:51,631.74,50.45
ORD000273,1,PROD00104,SELL00082,2024-03-20 03:08:46,420.46,70.06
ORD000274,1,PROD00106,SELL00114,2024-04-09 05:34:34,559.12,42.51
ORD000275,1,PROD00050,SELL00126,2024-09-05 04:57:49,152.23,44.18
ORD000276,1,PROD00136,SELL00056,2024-12-04 02:35:32,890.18,72.02
ORD000277,1,PROD00005,SELL00015,2024-03-24 00:58:38,683.96,24.29
ORD000277,2,PROD00168,SELL00144,2024-05-19 02:42:49,16.16,19.69
ORD000278,1,PROD00095,SELL00091,2024-02-01 14:29:02,848.23,7.5
ORD000278,2,PROD00316,SELL00025,2023-07-26 02:42:14,495.33,5.79
ORD000279,1,PROD00228,SELL00020,2023-11-09 17:10:59,867.87,35.11
ORD000279,2,PROD00147,SELL00084,2024-01-12 23:09:18,872.93,48.29
ORD000280,1,PROD00257,SELL00114,2023-05-07 06:20:32,427.6,44.28
ORD000281,1,PROD00322,SELL00081,2024-12-02 13:08:32,897.09,15.02
ORD000281,2,PROD00004,SELL00018,2024-12-03 09:49:56,225.83,32.98
ORD000282,1,PROD00133,SELL00024,2024-08-13 21:59:18,368.03,6.35
ORD000283,1,PROD00363,SELL00036,2024-07-23 00:43:04,560.87,56.07
ORD000284,1,PROD00197,SELL00065,2024-04-27 00:02:33,17.45,57.68
ORD000285,1,PROD00025,SELL00119,2024-05-12 03:44:30,704.81,56.39
ORD000285,2,PROD00345,SELL00102,2024-04-23 23:37:27,339.81,7.96
ORD000286,1,PROD00206,SELL00035,2023-10-20 02:07:10,854.91,40.35
ORD000287,1,PROD00056,SELL00095,2024-08-15 13:34:48,214.07,78.13
ORD000288,1,PROD00225,SELL00061,2023-06-05 23:35:49,543.44,38.98
ORD000288,2,PROD00003,SELL00027,2024-11-16 01:57:19,822.13,35.92
ORD000289,1,PROD00397,SELL00071,2024-08-07 00:01:06,74.63,7.62
ORD000290,1,PROD00334,SELL00035,2024-05-23 20:13:00,430.05,66.14
ORD000291,1,PROD00058,SELL00128,2024-01-17 01:45:00,39.85,18.25
ORD000291,2,PROD00101,SELL00089,2024-08-01 17:14:29,146.51,54.88
ORD000292,1,PROD00297,SELL00071,2024-12-21 22:29:32,689.9,52.0
ORD000293,1,PROD00184,SELL00003,2023-06-26 22:34:38,87.49,79.23
ORD000294,1,PROD00191,SELL00048,2024-09-09 17:14:05,431.54,72.84
ORD000294,2,PROD00322,SELL00122,2024-12-10 23:48:34,253.09,39.55
ORD000294,3,PROD00050,SELL00039,2024-10-17 08:22:35,602.3,75.28
ORD000295,1,PROD00222,SELL00013,2024-04-07 11:15:31,388.7,49.63
ORD000295,2,PROD00354,SELL00059,2023-12-21 05:30:37,240.15,62.01
ORD000295,3,PROD00058,SELL00052,2024-09-22 09:23:25,354.47,55.87
ORD000296,1,PROD00050,SELL00104,2024-02-19 10:20:52,161.7,26.1
ORD000296,2,PROD00139,SELL00019,2023-08-05 16:02:57,115.01,63.39
ORD000297,1,PROD00375,SELL00094,2024-01-11 03:22:58,847.92,64.02
ORD000298,1,PROD00219,SELL00077,2024-09-19 08:21:56,895.9,22.88
ORD000298,2,PROD00005,SELL00055,2024-02-09 20:52:40,783.53,64.21
ORD000298,3,PROD00271,SELL00067,2024-04-03 13:48:38,697.73,56.5
ORD000299,1,PROD00237,SELL00149,2023-01-05 19:18:13,673.03,72.54
ORD000300,1,PROD00029,SELL00047,2024-04-13 10:57:56,454.32,11.63
ORD000301,1,PROD00164,SELL00048,2023-11-02 22:24:18,56.09,32.24
ORD000302,1,PROD00115,SELL00049,2023-10-07 21:25:00,471.85,10.91
ORD000302,2,PROD00282,SELL00018,2023-08-05 12:17:04,556.86,43.66
ORD000303,1,PROD00290,SELL00027,2024-11-21 12:56:34,166.26,60.09
ORD000304,1,PROD00344,SELL00069,2024-09-24 21:01:41,250.0,7.01
ORD000305,1,PROD00129,SELL00080,2023-09-07 11:33:14,200.05,24.38
ORD000306,1,PROD00277,SELL00045,2023-04-10 04:14:37,405.61,49.34
ORD000307,1,PROD00301,SELL00127,2024-06-14 13:32:31,867.08,73.33
ORD000308,1,PROD00292,SELL00118,2023-09-14 14:56:26,777.52,77.16
ORD000308,2,PROD00167,SELL00128,2024-09-16 20:10:01,614.52,72.28
ORD000309,1,PROD00039,SELL00114,2023-06-19 02:46:50,658.3,49.73
ORD000309,2,PROD00223,SELL00043,2024-02-26 04:17:18,229.85,67.01
ORD000310,1,PROD00111,SELL00016,2024-04-09 07:13:45,200.54,66.41
ORD000311,1,PROD00391,SELL00147,2023-01-09 01:27:07,628.46,68.86
ORD000311,2,PROD00243,SELL00015,2024-03-04 09:38:14,798.0,16.08
ORD000312,1,PROD00254,SELL00056,2024-11-09 04:53:17,560.34,76.12
ORD000313,1,PROD00118,SELL00065,2023-06-17 20:54:53,768.63,27.24
ORD000314,1,PROD00077,SELL00083,2024-07-15 03:42:46,797.67,41.32
ORD000315,1,PROD00173,SELL00092,2023-10-16 17:07:46,139.7,9.82
ORD000315,2,PROD00095,SELL00055,2024-07-06 10:11:45,874.99,24.15
ORD000316,1,PROD00135,SELL00112,2024-08-20 09:01:33,357.14,27.1
ORD000317,1,PROD00314,SELL00057,2024-07-14 09:10:39,863.19,41.13
ORD000317,2,PROD00166,SELL00111,2023-07-04 02:56:04,618.74,79.0
ORD000317,3,PROD00302,SELL00135,2023-07-07 18:10:09,247.09,10.89
ORD000318,1,PROD00280,SELL00028,2023-05-28 22:37:40,56.97,25.36
ORD000319,1,PROD00187,SELL00008,2024-03-14 22:33:41,175.12,38.45
ORD000319,2,PROD00158,SELL00133,2024-09-25 16:33:57,828.74,43.89
ORD000320,1,PROD00223,SELL00142,2024-04-26 12:02:18,494.46,39.58
ORD000321,1,PROD00271,SELL00119,2024-04-07 10:44:14,306.51,24.35
ORD000322,1,PROD00392,SELL00056,2024-09-17 04:57:31,223.51,5.32
ORD000322,2,PROD00152,SELL00096,2024-12-09 07:45:22,654.01,48.59
ORD000322,3,PROD00229,SELL00082,2023-01-04 11:57:10,383.11,71.79
ORD000322,4,PROD00032,SELL00081,2024-12-13 16:31:04,866.87,37.62
ORD000323,1,PROD00061,SELL00133,2024-08-18 07:36:07,892.08,79.09
ORD000324,1,PROD00099,SELL00036,2023-01-28 04:02:13,807.79,43.69
ORD000325,1,PROD00280,SELL00029,2023-10-21 10:43:34,261.74,78.31
ORD000326,1,PROD00400,SELL00034,2024-11-16 12:43:26,229.53,58.91
ORD000327,1,PROD00359,SELL00021,2024-01-04 14:54:45,830.19,10.24
ORD000328,1,PROD00250,SELL00063,2024-12-19 08:44:16,370.83,57.89
ORD000329,1,PROD00255,SELL00096,2024-04-21 01:01:39,69.96,75.64
ORD000329,2,PROD00288,SELL00032,2023-09-16 18:52:35,596.65,30.15
ORD000329,3,PROD00120,SELL00140,2023-08-26 03:43:07,41.78,28.71
ORD000330,1,PROD00026,SELL00038,2024-10-12 10:54:17,131.22,14.79
ORD000331,1,PROD00016,SELL00002,2024-11-22 06:25:02,61.78,67.77
ORD000332,1,PROD00272,SELL00003,2024-05-18 02:27:15,823.53,58.66
ORD000332,2,PROD00125,SELL00063,2023-06-15 10:20:59,490.15,52.68
ORD000333,1,PROD00043,SELL00043,2023-07-12 02:16:48,786.9,31.41
ORD000334,1,PROD00242,SELL00103,2023-08-03 19:47:31,108.05,51.92
ORD000334,2,PROD00309,SELL00092,2023-07-10 20:18:05,633.2,41.87
ORD000335,1,PROD00298,SELL00131,2024-02-09 15:09:11,492.53,64.85
ORD000335,2,PROD00075,SELL00103,2023-11-02 12:37:24,83.65,57.27
ORD000335,3,PROD00016,SELL00132,2024-06-09 14:36:44,565.99,43.3
ORD000336,1,PROD00001,SELL00076,2023-10-31 02:54:33,327.97,29.46
ORD000337,1,PROD00148,SELL00133,2024-07-18 19:00:52,40.42,52.14
ORD000338,1,PROD00117,SELL00149,2024-11-09 19:03:11,138.47,75.36
ORD000339,1,PROD00130,SELL00148,2023-11-20 22:20:06,352.38,48.8
ORD000339,2,PROD00005,SELL00024,2024-09-12 19:09:00,256.17,49.2
ORD000340,1,PROD00140,SELL00067,2023-06-10 19:23:30,170.41,42.61
ORD000340,2,PROD00397,SELL00143,2023-02-06 11:57:15,891.28,38.68
ORD000341,1,PROD00395,SELL00098,2024-11-21 06:06:02,229.65,55.24
ORD000342,1,PROD00187,SELL00101,2024-04-16 03:19:09,493.25,70.03
ORD000342,2,PROD00029,SELL00056,2023-06-21 07:37:53,716.51,61.6
ORD000343,1,PROD00087,SELL00018,2024-03-18 13:53:41,827.4,20.6
ORD000343,2,PROD00079,SELL00039,2023-05-10 16:06:41,477.81,78.51
ORD000344,1,PROD00047,SELL00086,2023-05-20 15:33:50,677.84,45.89
ORD000344,2,PROD00329,SELL00029,2023-12-13 06:46:39,851.1,57.68
ORD000344,3,PROD00195,SELL00139,2024-01-23 01:03:28,432.01,44.69
ORD000345,1,PROD00017,SELL00049,2024-05-09 16:20:29,147.35,42.94
ORD000345,2,PROD00044,SELL00132,2024-03-24 02:54:44,511.52,67.34
ORD000346,1,PROD00235,SELL00129,2024-07-03 08:17:06,21.42,18.65
ORD000346,2,PROD00257,SELL00098,2024-10-10 12:37:56,744.13,24.95
ORD000346,3,PROD00140,SELL00051,2024-10-13 13:24:31,734.74,61.58
ORD000346,4,PROD00209,SELL00035,2024-03-11 06:18:58,440.1,30.66
ORD000347,1,PROD00184,SELL00109,2024-04-08 18:11:37,590.58,69.41
ORD000348,1,PROD00002,SELL00112,2023-12-05 07:45:13,693.89,9.2
ORD000348,2,PROD00228,SELL00031,2024-08-21 17:06:19,315.6,31.73
ORD000349,1,PROD00170,SELL00096,2023-08-14 23:09:25,848.24,63.2
ORD000350,1,PROD00390,SELL00113,2024-04-03 00:49:28,127.01,46.31
ORD000350,2,PROD00080,SELL00148,2023-09-18 01:31:13,291.27,17.24
ORD000351,1,PROD00370,SELL00057,2023-12-12 10:34:17,874.3,29.83
ORD000351,2,PROD00119,SELL00054,2024-12-18 08:07:00,818.79,44.09
ORD000352,1,PROD00140,SELL00042,2024-04-14 23:38:17,719.25,71.93
ORD000352,2,PROD00106,SELL00140,2024-03-01 17:21:18,49.23,12.82
ORD000352,3,PROD00088,SELL00053,2023-03-12 13:05:44,874.39,45.31
ORD000352,4,PROD00203,SELL00087,2023-10-20 14:33:13,713.01,36.6
ORD000353,1,PROD00374,SELL00030,2023-12-18 13:50:22,422.31,44.57
ORD000353,2,PROD00296,SELL00076,2023-10-13 18:44:48,553.72,27.28
ORD000353,3,PROD00266,SELL00021,2024-11-18 15:42:02,609.01,72.33
ORD000354,1,PROD00068,SELL00117,2023-07-02 22:42:16,217.01,19.06
ORD000355,1,PROD00361,SELL00030,2024-07-11 21:55:43,868.89,17.23
ORD000355,2,PROD00173,SELL00120,2024-12-07 15:56:10,307.31,45.1
ORD000356,1,PROD00006,SELL00120,2023-06-15 08:42:26,598.42,36.74
ORD000357,1,PROD00255,SELL00082,2024-08-30 10:09:35,246.67,28.46
ORD000357,2,PROD00219,SELL00141,2023-02-02 17:46:28,863.62,36.63
ORD000358,1,PROD00251,SELL00056,2023-07-31 02:09:13,578.02,49.6
ORD000359,1,PROD00047,SELL00125,2023-09-08 20:58:07,850.49,8.54
ORD000360,1,PROD00101,SELL00113,2024-05-31 18:09:38,629.02,23.1
ORD000361,1,PROD00375,SELL00071,2023-08-18 09:01:13,686.9,15.78
ORD000362,1,PROD00266,SELL00096,2024-07-15 02:45:21,501.51,9.0
ORD000363,1,PROD00183,SELL00059,2024-01-10 07:57:13,611.19,76.0
ORD000364,1,PROD00252,SELL00054,2023-11-30 14:41:53,262.98,65.61
ORD000365,1,PROD00132,SELL00148,2024-05-17 06:01:58,129.43,54.2
ORD000366,1,PROD00134,SELL00147,2024-01-26 13:19:08,422.81,79.85
ORD000367,1,PROD00059,SELL00006,2024-12-14 21:10:00,599.14,32.61
ORD000367,2,PROD00068,SELL00141,2024-05-21 12:24:06,605.99,27.19
ORD000368,1,PROD00320,SELL00087,2024-01-12 00:55:31,556.27,32.81
ORD000369,1,PROD00271,SELL00020,2024-12-05 22:54:29,301.93,53.64
ORD000369,2,PROD00228,SELL00056,2024-10-08 03:01:16,357.25,47.24
ORD000369,3,PROD00087,SELL00111,2024-01-09 10:25:16,407.15,27.53
ORD000370,1,PROD00338,SELL00046,2023-06-14 11:23:38,509.85,51.82
ORD000370,2,PROD00095,SELL00131,2024-01-11 05:13:17,130.92,68.99
ORD000370,3,PROD00121,SELL00038,2024-04-09 19:16:54,730.97,9.63
ORD000371,1,PROD00217,SELL00027,2023-03-18 14:21:29,458.05,63.11
ORD000371,2,PROD00141,SELL00058,2023-03-10 22:13:07,590.35,12.22
ORD000372,1,PROD00074,SELL00009,2024-01-19 17:53:32,178.7,27.45
ORD000372,2,PROD00325,SELL00074,2023-06-02 02:11:09,276.43,27.19
ORD000373,1,PROD00226,SELL00079,2023-05-19 17:14:33,50.72,65.51
ORD000373,2,PROD00355,SELL00061,2023-09-26 16:51:56,573.15,62.38
ORD000374,1,PROD00025,SELL00084,2023-05-25 10:55:45,468.91,63.1
ORD000375,1,PROD00015,SELL00056,2024-11-30 08:48:35,181.87,59.66
ORD000375,2,PROD00372,SELL00025,2023-06-22 10:21:31,167.49,75.29
ORD000375,3,PROD00110,SELL00004,2024-12-20 06:17:38,792.08,26.43
ORD000375,4,PROD00186,SELL00053,2024-03-22 08:30:12,530.73,79.9
ORD000376,1,PROD00127,SELL00081,2024-08-12 09:07:15,754.41,63.95
ORD000377,1,PROD00161,SELL00111,2024-07-18 01:24:43,720.54,11.64
ORD000378,1,PROD00041,SELL00029,2024-05-04 20:48:50,749.95,17.36
ORD000379,1,PROD00078,SELL00004,2023-10-17 17:25:11,517.84,58.06
ORD000380,1,PROD00347,SELL00083,2024-11-02 08:37:00,238.8,15.22
ORD000380,2,PROD00089,SELL00103,2024-02-21 00:17:49,815.25,29.37
ORD000381,1,PROD00276,SELL00134,2023-04-27 07:25:31,811.54,11.52
ORD000382,1,PROD00023,SELL00076,2023-08-27 09:32:19,670.8,59.74
ORD000382,2,PROD00037,SELL00098,2024-04-29 02:29:59,723.92,58.25
ORD000383,1,PROD00333,SELL00042,2024-03-18 06:24:15,546.73,56.42
ORD000384,1,PROD00143,SELL00064,2023-07-10 17:58:13,393.35,36.2
ORD000384,2,PROD00359,SELL00006,2023-04-29 04:14:29,226.71,66.45
ORD000384,3,PROD00117,SELL00112,2024-09-26 03:08:33,148.4,63.0
ORD000385,1,PROD00041,SELL00061,2023-08-18 01:26:08,641.36,42.69
ORD000385,2,PROD00305,SELL00088,2023-11-09 20:24:23,96.66,49.4
ORD000385,3,PROD00296,SELL00063,2024-09-08 01:50:50,45.42,51.36
ORD000386,1,PROD00231,SELL00020,2024-08-15 13:49:47,585.58,58.36
ORD000387,1,PROD00255,SELL00028,2023-07-12 04:15:37,282.29,32.03
ORD000387,2,PROD00003,SELL00071,2024-08-12 21:29:04,744.68,13.08
ORD000388,1,PROD00212,SELL00020,2023-07-16 11:41:05,151.36,55.3
ORD000389,1,PROD00048,SELL00086,2023-07-31 03:25:33,512.01,66.25
ORD000390,1,PROD00081,SELL00099,2024-10-03 14:30:57,149.17,62.03
ORD000391,1,PROD00358,SELL00036,2024-12-29 02:31:10,892.66,78.03
ORD000392,1,PROD00088,SELL00139,2023-08-11 19:56:48,90.29,69.37
ORD000392,2,PROD00350,SELL00042,2023-04-28 18:25:45,813.19,11.92
ORD000392,3,PROD00219,SELL00141,2023-02-06 11:41:21,716.97,40.94
ORD000393,1,PROD00083,SELL00105,2023-07-30 05:47:05,41.7,22.94
ORD000393,2,PROD00336,SELL00109,2023-09-12 09:55:08,35.29,71.55
ORD000394,1,PROD00203,SELL00036,2023-01-29 17:57:10,248.19,32.59
ORD000394,2,PROD00248,SELL00149,2024-05-01 14:13:48,82.8,72.08
ORD000394,3,PROD00214,SELL00144,2024-05-22 16:31:18,320.27,66.98
ORD000394,4,PROD00129,SELL00123,2024-01-02 23:46:32,321.88,57.75
ORD000395,1,PROD00136,SELL00058,2023-08-02 04:17:03,215.09,66.91
ORD000396,1,PROD00390,SELL00062,2024-10-19 18:20:37,754.19,54.66
ORD000397,1,PROD00052,SELL00016,2024-11-18 01:59:51,97.15,77.93
ORD000397,2,PROD00034,SELL00092,2024-03-26 01:07:40,294.18,71.66
ORD000398,1,PROD00308,SELL00060,2024-01-24 07:29:31,687.33,48.0
ORD000398,2,PROD00309,SELL00125,2024-04-17 00:49:36,68.48,34.92
ORD000398,3,PROD00360,SELL00017,2023-10-15 14:39:28,27.09,49.54
ORD000398,4,PROD00371,SELL00094,2024-02-11 14:27:43,823.89,69.7
ORD000399,1,PROD00092,SELL00039,2023-09-11 07:56:39,232.32,58.68
ORD000399,2,PROD00007,SELL00005,2024-05-19 03:56:08,625.67,9.44
ORD000400,1,PROD00092,SELL00004,2023-01-28 21:07:01,296.67,66.41
ORD000400,2,PROD00069,SELL00115,2023-10-08 23:52:58,453.5,73.48
ORD000401,1,PROD00111,SELL00118,2023-08-10 10:51:31,387.46,23.72
ORD000402,1,PROD00305,SELL00075,2023-12-12 19:27:40,42.1,61.45
ORD000403,1,PROD00329,SELL00073,2024-07-08 19:09:21,274.44,71.13
ORD000403,2,PROD00347,SELL00098,2024-10-28 06:13:46,503.57,51.73
ORD000404,1,PROD00335,SELL00073,2024-08-14 17:56:43,311.52,59.92
ORD000405,1,PROD00329,SELL00146,2024-07-08 05:08:50,479.27,71.7
ORD000406,1,PROD00119,SELL00070,2023-10-08 12:57:50,502.11,30.32
ORD000406,2,PROD00326,SELL00075,2023-08-05 22:34:51,294.98,70.27
ORD000407,1,PROD00313,SELL00100,2023-01-25 07:49:10,806.34,76.61
ORD000407,2,PROD00077,SELL00059,2023-06-19 08:33:49,828.61,43.95
ORD000408,1,PROD00112,SELL00045,2024-07-14 17:48:19,495.25,73.17
ORD000409,1,PROD00205,SELL00123,2023-07-17 05:17:33,792.06,68.09
ORD000410,1,PROD00141,SELL00121,2024-12-12 08:34:12,485.72,7.44
ORD000410,2,PROD00364,SELL00137,2024-06-15 11:19:49,378.91,37.92
ORD000410,3,PROD00172,SELL00129,2023-10-08 18:49:58,380.77,72.39
ORD000410,4,PROD00030,SELL00053,2024-12-29 09:40:32,396.19,40.97
ORD000411,1,PROD00232,SELL00065,2023-05-14 01:24:18,219.34,62.5
ORD000412,1,PROD00286,SELL00138,2023-06-22 20:56:17,108.5,29.97
ORD000413,1,PROD00154,SELL00139,2024-01-02 18:41:30,368.68,14.14
ORD000414,1,PROD00160,SELL00077,2023-10-03 09:12:49,468.89,13.32
ORD000415,1,PROD00222,SELL00137,2023-04-26 11:20:42,342.34,18.37
ORD000415,2,PROD00108,SELL00079,2023-03-12 02:38:47,644.54,57.73
ORD000416,1,PROD00237,SELL00029,2024-01-31 01:07:49,352.37,12.65
ORD000417,1,PROD00294,SELL00098,2024-06-12 22:07:15,791.54,10.71
ORD000417,2,PROD00342,SELL00094,2023-01-23 12:07:06,162.25,61.14
ORD000417,3,PROD00383,SELL00074,2023-10-04 13:48:07,317.4,58.2
ORD000418,1,PROD00388,SELL00096,2024-02-12 18:13:57,820.14,18.16
ORD000418,2,PROD00122,SELL00149,2023-09-19 08:25:39,873.25,33.48
ORD000418,3,PROD00187,SELL00054,2023-10-01 00:59:38,457.35,11.71
ORD000418,4,PROD00077,SELL00107,2024-11-23 09:55:42,190.59,70.8
ORD000419,1,PROD00244,SELL00060,2024-08-03 12:53:42,293.56,79.39
ORD000419,2,PROD00371,SELL00104,2023-01-30 00:19:22,611.99,64.09
ORD000420,1,PROD00214,SELL00043,2024-09-07 15:03:39,21.15,11.47
ORD000421,1,PROD00322,SELL00108,2023-06-03 08:01:47,136.84,42.24
ORD000421,2,PROD00282,SELL00118,2024-08-24 17:10:10,872.28,33.23
ORD000422,1,PROD00132,SELL00034,2024-10-29 16:12:09,622.99,56.78
ORD000422,2,PROD00012,SELL00083,2024-02-04 19:18:37,673.21,65.22
ORD000422,3,PROD00237,SELL00138,2023-02-26 21:09:03,220.1,32.57
ORD000423,1,PROD00139,SELL00046,2024-08-22 07:03:05,616.07,38.82
ORD000424,1,PROD00110,SELL00091,2023-03-29 14:47:46,706.09,50.34
ORD000425,1,PROD00128,SELL00109,2023-04-27 02:32:06,817.59,7.49
ORD000425,2,PROD00022,SELL00015,2023-09-23 00:42:04,182.24,65.26
ORD000426,1,PROD00400,SELL00111,2024-07-29 09:54:12,737.38,52.13
ORD000427,1,PROD00158,SELL00063,2024-04-19 01:14:06,674.77,40.54
ORD000428,1,PROD00128,SELL00004,2024-08-07 12:02:28,386.68,65.79
ORD000429,1,PROD00396,SELL00027,2023-05-08 11:06:01,525.12,70.72
