movement_id,material_id,warehouse_id,movement_type,quantity,movement_date,reference_document
MOV001205,MAT00399,WH08,GI_261_Goods_Issue_Production,-148,2023-06-11 00:00:00,PRO000459
MOV001206,MAT00016,WH05,GI_261_Goods_Issue_Production,-18,2024-11-15 00:00:00,PRO000135
MOV001207,MAT00035,WH03,GI_261_Goods_Issue_Production,-101,2023-08-05 00:00:00,PRO000490
MOV001208,MAT00133,WH01,GI_261_Goods_Issue_Production,-125,2024-12-09 00:00:00,PRO000147
MOV001209,MAT00211,WH02,GI_261_Goods_Issue_Production,-36,2023-09-04 00:00:00,PRO000392
MOV001210,MAT00265,WH03,GI_261_Goods_Issue_Production,-167,2024-08-16 00:00:00,PRO000005
MOV001211,MAT00359,WH03,GI_261_Goods_Issue_Production,-182,2024-03-13 00:00:00,PRO000229
MOV001212,MAT00013,WH03,GI_261_Goods_Issue_Production,-199,2023-03-25 00:00:00,PRO000176
MOV001213,MAT00028,WH04,GI_261_Goods_Issue_Production,-153,2024-09-26 00:00:00,PRO000019
MOV001214,MAT00135,WH07,GI_261_Goods_Issue_Production,-67,2023-01-02 00:00:00,PRO000134
MOV001215,MAT00194,WH07,GI_261_Goods_Issue_Production,-200,2023-06-29 00:00:00,PRO000260
MOV001216,MAT00101,WH01,GI_261_Goods_Issue_Production,-175,2023-07-19 00:00:00,PRO000191
MOV001217,MAT00147,WH03,GI_261_Goods_Issue_Production,-153,2023-05-08 00:00:00,PRO000123
MOV001218,MAT00393,WH03,GI_261_Goods_Issue_Production,-109,2024-04-27 00:00:00,PRO000481
MOV001219,MAT00076,WH08,GI_261_Goods_Issue_Production,-70,2023-02-20 00:00:00,PRO000026
MOV001220,MAT00067,WH04,GI_261_Goods_Issue_Production,-140,2023-11-13 00:00:00,PRO000073
MOV001221,MAT00295,WH07,GI_261_Goods_Issue_Production,-188,2024-12-27 00:00:00,PRO000171
MOV001222,MAT00214,WH08,GI_261_Goods_Issue_Production,-83,2023-10-24 00:00:00,PRO000363
MOV001223,MAT00024,WH04,GI_261_Goods_Issue_Production,-187,2023-03-11 00:00:00,PRO000467
MOV001224,MAT00114,WH06,GI_261_Goods_Issue_Production,-180,2023-07-19 00:00:00,PRO000351
MOV001225,MAT00064,WH03,GI_261_Goods_Issue_Production,-22,2024-05-21 00:00:00,PRO000371
MOV001226,MAT00389,WH05,GI_261_Goods_Issue_Production,-107,2023-05-19 00:00:00,PRO000040
MOV001227,MAT00053,WH06,GI_261_Goods_Issue_Production,-109,2024-03-04 00:00:00,PRO000121
MOV001228,MAT00177,WH01,GI_261_Goods_Issue_Production,-116,2023-02-19 00:00:00,PRO000373
MOV001229,MAT00202,WH02,GI_601_Goods_Issue_Sales,-44,2023-11-17 00:00:00,DELV009047
MOV001230,MAT00283,WH01,GI_601_Goods_Issue_Sales,-4,2023-01-14 00:00:00,DELV004118
MOV001231,MAT00116,WH05,GI_601_Goods_Issue_Sales,-13,2024-09-27 00:00:00,DELV007260
MOV001232,MAT00073,WH01,GI_601_Goods_Issue_Sales,-15,2024-10-10 00:00:00,DELV006026
MOV001233,MAT00250,WH08,GI_601_Goods_Issue_Sales,-49,2024-08-25 00:00:00,DELV008956
MOV001234,MAT00242,WH04,GI_601_Goods_Issue_Sales,-48,2024-09-09 00:00:00,DELV003219
MOV001235,MAT00266,WH07,GI_601_Goods_Issue_Sales,-50,2023-07-18 00:00:00,DELV004820
MOV001236,MAT00239,WH06,GI_601_Goods_Issue_Sales,-29,2023-07-01 00:00:00,DELV001221
MOV001237,MAT00005,WH07,GI_601_Goods_Issue_Sales,-12,2023-06-27 00:00:00,DELV008419
MOV001238,MAT00240,WH01,GI_601_Goods_Issue_Sales,-8,2024-01-22 00:00:00,DELV000666
MOV001239,MAT00197,WH01,GI_601_Goods_Issue_Sales,-28,2023-10-13 00:00:00,DELV009120
MOV001240,MAT00238,WH07,GI_601_Goods_Issue_Sales,-17,2023-05-14 00:00:00,DELV002637
MOV001241,MAT00063,WH04,GI_601_Goods_Issue_Sales,-38,2023-09-19 00:00:00,DELV000093
MOV001242,MAT00203,WH04,GI_601_Goods_Issue_Sales,-22,2024-04-22 00:00:00,DELV002537
MOV001243,MAT00310,WH02,GI_601_Goods_Issue_Sales,-3,2023-06-07 00:00:00,DELV005286
MOV001244,MAT00026,WH04,GI_601_Goods_Issue_Sales,-39,2023-02-22 00:00:00,DELV004935
MOV001245,MAT00078,WH08,GI_601_Goods_Issue_Sales,-32,2024-08-09 00:00:00,DELV009014
MOV001246,MAT00377,WH03,GI_601_Goods_Issue_Sales,-23,2023-03-16 00:00:00,DELV005208
MOV001247,MAT00390,WH03,GI_601_Goods_Issue_Sales,-34,2023-08-14 00:00:00,DELV003013
MOV001248,MAT00326,WH06,GI_601_Goods_Issue_Sales,-34,2023-03-11 00:00:00,DELV008277
MOV001249,MAT00305,WH07,GI_601_Goods_Issue_Sales,-11,2024-03-01 00:00:00,DELV008898
MOV001250,MAT00310,WH03,GI_601_Goods_Issue_Sales,-35,2024-02-18 00:00:00,DELV001507
MOV001251,MAT00049,WH04,GI_601_Goods_Issue_Sales,-23,2023-08-15 00:00:00,DELV003496
MOV001252,MAT00033,WH04,GI_601_Goods_Issue_Sales,-43,2023-12-06 00:00:00,DELV005425
MOV001253,MAT00059,WH06,GI_601_Goods_Issue_Sales,-24,2023-10-28 00:00:00,DELV003580
MOV001254,MAT00096,WH08,GI_601_Goods_Issue_Sales,-49,2024-09-25 00:00:00,DELV008692
MOV001255,MAT00070,WH05,GI_601_Goods_Issue_Sales,-31,2024-07-28 00:00:00,DELV000145
MOV001256,MAT00377,WH03,GI_601_Goods_Issue_Sales,-8,2024-11-15 00:00:00,DELV005669
MOV001257,MAT00377,WH05,GI_601_Goods_Issue_Sales,-29,2023-09-04 00:00:00,DELV003995
MOV001258,MAT00254,WH06,GI_601_Goods_Issue_Sales,-3,2024-11-29 00:00:00,DELV005259
MOV001259,MAT00396,WH06,GI_601_Goods_Issue_Sales,-25,2023-04-27 00:00:00,DELV006323
MOV001260,MAT00154,WH06,GI_601_Goods_Issue_Sales,-17,2024-07-07 00:00:00,DELV004634
MOV001261,MAT00228,WH03,GI_601_Goods_Issue_Sales,-2,2024-06-13 00:00:00,DELV006144
MOV001262,MAT00102,WH01,GI_601_Goods_Issue_Sales,-33,2024-06-04 00:00:00,DELV007301
MOV001263,MAT00256,WH04,GI_601_Goods_Issue_Sales,-32,2023-02-14 00:00:00,DELV004857
MOV001264,MAT00180,WH04,GI_601_Goods_Issue_Sales,-42,2023-07-17 00:00:00,DELV005249
MOV001265,MAT00080,WH06,GI_601_Goods_Issue_Sales,-33,2023-03-26 00:00:00,DELV001573
MOV001266,MAT00309,WH02,GI_601_Goods_Issue_Sales,-11,2024-07-04 00:00:00,DELV008737
MOV001267,MAT00193,WH04,GI_601_Goods_Issue_Sales,-1,2024-10-03 00:00:00,DELV001073
MOV001268,MAT00296,WH08,GI_601_Goods_Issue_Sales,-14,2024-11-17 00:00:00,DELV003493
MOV001269,MAT00329,WH01,GI_601_Goods_Issue_Sales,-44,2024-03-10 00:00:00,DELV001703
MOV001270,MAT00301,WH06,GI_601_Goods_Issue_Sales,-14,2024-07-04 00:00:00,DELV007131
MOV001271,MAT00218,WH06,GI_601_Goods_Issue_Sales,-42,2023-03-15 00:00:00,DELV002520
MOV001272,MAT00060,WH07,GI_601_Goods_Issue_Sales,-2,2024-04-15 00:00:00,DELV005435
MOV001273,MAT00137,WH05,GI_601_Goods_Issue_Sales,-3,2023-03-31 00:00:00,DELV001201
MOV001274,MAT00073,WH07,GI_601_Goods_Issue_Sales,-4,2023-07-02 00:00:00,DELV004128
MOV001275,MAT00076,WH03,GI_601_Goods_Issue_Sales,-36,2023-03-14 00:00:00,DELV009421
MOV001276,MAT00259,WH02,GI_601_Goods_Issue_Sales,-15,2023-09-22 00:00:00,DELV006679
MOV001277,MAT00036,WH05,GI_601_Goods_Issue_Sales,-25,2024-04-06 00:00:00,DELV006627
MOV001278,MAT00341,WH04,GI_601_Goods_Issue_Sales,-28,2023-11-20 00:00:00,DELV000277
MOV001279,MAT00259,WH06,GI_601_Goods_Issue_Sales,-25,2024-11-20 00:00:00,DELV001939
MOV001280,MAT00259,WH07,GI_601_Goods_Issue_Sales,-35,2023-01-07 00:00:00,DELV001037
MOV001281,MAT00213,WH04,GI_601_Goods_Issue_Sales,-49,2024-08-22 00:00:00,DELV000746
MOV001282,MAT00167,WH06,GI_601_Goods_Issue_Sales,-45,2023-03-16 00:00:00,DELV005861
MOV001283,MAT00383,WH04,GI_601_Goods_Issue_Sales,-33,2023-04-19 00:00:00,DELV004749
MOV001284,MAT00068,WH02,GI_601_Goods_Issue_Sales,-44,2023-11-05 00:00:00,DELV009938
MOV001285,MAT00346,WH06,GI_601_Goods_Issue_Sales,-6,2023-10-16 00:00:00,DELV007171
MOV001286,MAT00306,WH05,GI_601_Goods_Issue_Sales,-25,2024-02-09 00:00:00,DELV000505
MOV001287,MAT00313,WH08,GI_601_Goods_Issue_Sales,-31,2023-06-10 00:00:00,DELV008741
MOV001288,MAT00363,WH06,GI_601_Goods_Issue_Sales,-15,2023-05-20 00:00:00,DELV006407
MOV001289,MAT00314,WH03,GI_601_Goods_Issue_Sales,-35,2023-10-30 00:00:00,DELV002361
MOV001290,MAT00152,WH02,GI_601_Goods_Issue_Sales,-20,2024-11-24 00:00:00,DELV006114
MOV001291,MAT00124,WH01,GI_601_Goods_Issue_Sales,-1,2024-07-20 00:00:00,DELV009095
MOV001292,MAT00012,WH07,GI_601_Goods_Issue_Sales,-10,2023-05-07 00:00:00,DELV000685
MOV001293,MAT00321,WH03,GI_601_Goods_Issue_Sales,-1,2024-08-09 00:00:00,DELV009776
MOV001294,MAT00087,WH02,GI_601_Goods_Issue_Sales,-26,2024-07-04 00:00:00,DELV008971
MOV001295,MAT00002,WH08,GI_601_Goods_Issue_Sales,-6,2023-11-09 00:00:00,DELV003442
MOV001296,MAT00191,WH02,GI_601_Goods_Issue_Sales,-48,2023-12-19 00:00:00,DELV003470
MOV001297,MAT00345,WH07,GI_601_Goods_Issue_Sales,-27,2024-10-23 00:00:00,DELV008398
MOV001298,MAT00111,WH04,GI_601_Goods_Issue_Sales,-10,2023-06-14 00:00:00,DELV003015
MOV001299,MAT00071,WH05,GI_601_Goods_Issue_Sales,-15,2024-09-23 00:00:00,DELV004141
MOV001300,MAT00238,WH01,GI_601_Goods_Issue_Sales,-13,2023-04-28 00:00:00,DELV002972
MOV001301,MAT00292,WH03,GI_601_Goods_Issue_Sales,-43,2024-08-03 00:00:00,DELV000892
MOV001302,MAT00398,WH04,GI_601_Goods_Issue_Sales,-49,2024-07-16 00:00:00,DELV007558
MOV001303,MAT00317,WH03,GI_601_Goods_Issue_Sales,-42,2024-07-16 00:00:00,DELV001199
MOV001304,MAT00132,WH03,GI_601_Goods_Issue_Sales,-19,2024-11-18 00:00:00,DELV001104
MOV001305,MAT00268,WH05,GI_601_Goods_Issue_Sales,-17,2023-04-11 00:00:00,DELV003235
MOV001306,MAT00188,WH08,GI_601_Goods_Issue_Sales,-47,2024-08-17 00:00:00,DELV007983
MOV001307,MAT00246,WH03,GI_601_Goods_Issue_Sales,-22,2024-01-01 00:00:00,DELV002101
MOV001308,MAT00123,WH07,GI_601_Goods_Issue_Sales,-43,2024-11-02 00:00:00,DELV003843
MOV001309,MAT00158,WH06,GI_601_Goods_Issue_Sales,-7,2023-10-19 00:00:00,DELV001144
MOV001310,MAT00302,WH05,GI_601_Goods_Issue_Sales,-13,2023-11-22 00:00:00,DELV007961
MOV001311,MAT00181,WH07,GI_601_Goods_Issue_Sales,-29,2023-12-03 00:00:00,DELV005009
MOV001312,MAT00168,WH01,GI_601_Goods_Issue_Sales,-45,2024-08-21 00:00:00,DELV002497
MOV001313,MAT00395,WH08,GI_601_Goods_Issue_Sales,-37,2024-08-03 00:00:00,DELV005972
MOV001314,MAT00075,WH07,GI_601_Goods_Issue_Sales,-21,2024-03-14 00:00:00,DELV002763
MOV001315,MAT00150,WH07,GI_601_Goods_Issue_Sales,-1,2023-11-17 00:00:00,DELV004034
MOV001316,MAT00103,WH01,GI_601_Goods_Issue_Sales,-15,2024-12-30 00:00:00,DELV007146
MOV001317,MAT00323,WH02,GI_601_Goods_Issue_Sales,-18,2024-01-04 00:00:00,DELV002201
MOV001318,MAT00234,WH04,GI_601_Goods_Issue_Sales,-44,2023-12-06 00:00:00,DELV007864
MOV001319,MAT00180,WH07,GI_601_Goods_Issue_Sales,-30,2024-04-01 00:00:00,DELV005878
MOV001320,MAT00190,WH05,GI_601_Goods_Issue_Sales,-50,2023-11-09 00:00:00,DELV007979
MOV001321,MAT00144,WH06,GI_601_Goods_Issue_Sales,-36,2023-04-22 00:00:00,DELV002880
MOV001322,MAT00290,WH04,GI_601_Goods_Issue_Sales,-42,2024-09-13 00:00:00,DELV001344
MOV001323,MAT00260,WH06,GI_601_Goods_Issue_Sales,-18,2023-05-24 00:00:00,DELV008825
MOV001324,MAT00344,WH01,GI_601_Goods_Issue_Sales,-13,2023-09-27 00:00:00,DELV001253
MOV001325,MAT00292,WH01,GI_601_Goods_Issue_Sales,-47,2023-03-19 00:00:00,DELV000306
MOV001326,MAT00087,WH06,GI_601_Goods_Issue_Sales,-33,2024-10-08 00:00:00,DELV000512
MOV001327,MAT00275,WH07,GI_601_Goods_Issue_Sales,-38,2024-08-15 00:00:00,DELV006638
MOV001328,MAT00004,WH02,GI_601_Goods_Issue_Sales,-50,2024-08-27 00:00:00,DELV003486
MOV001329,MAT00150,WH03,GI_601_Goods_Issue_Sales,-3,2024-07-18 00:00:00,DELV004270
MOV001330,MAT00218,WH02,GI_601_Goods_Issue_Sales,-35,2024-07-06 00:00:00,DELV007735
MOV001331,MAT00132,WH03,GI_601_Goods_Issue_Sales,-42,2023-06-02 00:00:00,DELV005994
MOV001332,MAT00335,WH05,GI_601_Goods_Issue_Sales,-26,2023-08-17 00:00:00,DELV009661
MOV001333,MAT00048,WH05,GI_601_Goods_Issue_Sales,-47,2023-10-25 00:00:00,DELV002194
MOV001334,MAT00317,WH05,GI_601_Goods_Issue_Sales,-30,2024-05-28 00:00:00,DELV008363
MOV001335,MAT00209,WH01,GI_601_Goods_Issue_Sales,-6,2024-02-11 00:00:00,DELV005962
MOV001336,MAT00374,WH05,GI_601_Goods_Issue_Sales,-33,2023-01-11 00:00:00,DELV003914
MOV001337,MAT00256,WH07,GI_601_Goods_Issue_Sales,-40,2024-12-01 00:00:00,DELV002718
MOV001338,MAT00127,WH02,GI_601_Goods_Issue_Sales,-49,2024-06-10 00:00:00,DELV002300
MOV001339,MAT00221,WH06,GI_601_Goods_Issue_Sales,-29,2023-06-13 00:00:00,DELV002936
MOV001340,MAT00369,WH06,GI_601_Goods_Issue_Sales,-37,2024-08-02 00:00:00,DELV002396
MOV001341,MAT00288,WH03,GI_601_Goods_Issue_Sales,-48,2024-05-10 00:00:00,DELV005879
MOV001342,MAT00014,WH03,GI_601_Goods_Issue_Sales,-3,2023-08-13 00:00:00,DELV007990
MOV001343,MAT00077,WH04,GI_601_Goods_Issue_Sales,-15,2023-03-06 00:00:00,DELV004332
MOV001344,MAT00035,WH03,GI_601_Goods_Issue_Sales,-24,2023-08-28 00:00:00,DELV000702
MOV001345,MAT00173,WH02,GI_601_Goods_Issue_Sales,-43,2023-07-31 00:00:00,DELV008486
MOV001346,MAT00163,WH01,GI_601_Goods_Issue_Sales,-24,2024-02-02 00:00:00,DELV007696
MOV001347,MAT00059,WH02,GI_601_Goods_Issue_Sales,-30,2023-02-17 00:00:00,DELV000654
MOV001348,MAT00253,WH02,GI_601_Goods_Issue_Sales,-42,2023-11-28 00:00:00,DELV001692
MOV001349,MAT00166,WH06,GI_601_Goods_Issue_Sales,-46,2024-06-17 00:00:00,DELV004481
MOV001350,MAT00208,WH03,GI_601_Goods_Issue_Sales,-48,2023-09-27 00:00:00,DELV009481
MOV001351,MAT00273,WH05,GI_601_Goods_Issue_Sales,-35,2024-08-06 00:00:00,DELV002849
MOV001352,MAT00058,WH04,GI_601_Goods_Issue_Sales,-25,2024-10-31 00:00:00,DELV006202
MOV001353,MAT00261,WH02,GI_601_Goods_Issue_Sales,-24,2024-08-24 00:00:00,DELV001276
MOV001354,MAT00340,WH06,GI_601_Goods_Issue_Sales,-34,2023-09-15 00:00:00,DELV006166
MOV001355,MAT00010,WH03,GI_601_Goods_Issue_Sales,-15,2024-06-12 00:00:00,DELV006650
MOV001356,MAT00189,WH04,GI_601_Goods_Issue_Sales,-23,2023-12-20 00:00:00,DELV007977
MOV001357,MAT00311,WH03,GI_601_Goods_Issue_Sales,-31,2024-09-10 00:00:00,DELV000109
MOV001358,MAT00264,WH05,GI_601_Goods_Issue_Sales,-33,2023-05-23 00:00:00,DELV007208
MOV001359,MAT00371,WH05,GI_601_Goods_Issue_Sales,-11,2023-08-24 00:00:00,DELV001264
MOV001360,MAT00110,WH02,GI_601_Goods_Issue_Sales,-33,2024-10-20 00:00:00,DELV004601
MOV001361,MAT00188,WH05,GI_601_Goods_Issue_Sales,-14,2023-06-03 00:00:00,DELV003063
MOV001362,MAT00172,WH08,GI_601_Goods_Issue_Sales,-11,2024-01-06 00:00:00,DELV009864
MOV001363,MAT00014,WH08,GI_601_Goods_Issue_Sales,-46,2023-05-02 00:00:00,DELV003774
MOV001364,MAT00045,WH05,GI_601_Goods_Issue_Sales,-27,2023-12-05 00:00:00,DELV001857
MOV001365,MAT00003,WH01,GI_601_Goods_Issue_Sales,-31,2024-11-22 00:00:00,DELV007845
MOV001366,MAT00312,WH08,GI_601_Goods_Issue_Sales,-31,2023-08-04 00:00:00,DELV009680
MOV001367,MAT00050,WH08,GI_601_Goods_Issue_Sales,-11,2024-10-24 00:00:00,DELV006733
MOV001368,MAT00230,WH03,GI_601_Goods_Issue_Sales,-2,2023-09-07 00:00:00,DELV000707
MOV001369,MAT00294,WH08,GI_601_Goods_Issue_Sales,-9,2024-08-10 00:00:00,DELV009706
MOV001370,MAT00060,WH04,GI_601_Goods_Issue_Sales,-11,2023-05-18 00:00:00,DELV008400
MOV001371,MAT00025,WH01,GI_601_Goods_Issue_Sales,-3,2024-08-09 00:00:00,DELV002407
MOV001372,MAT00146,WH01,GI_601_Goods_Issue_Sales,-4,2023-06-20 00:00:00,DELV004232
MOV001373,MAT00129,WH08,GI_601_Goods_Issue_Sales,-12,2024-06-13 00:00:00,DELV006643
MOV001374,MAT00260,WH08,GI_601_Goods_Issue_Sales,-39,2024-07-31 00:00:00,DELV000306
MOV001375,MAT00400,WH06,GI_601_Goods_Issue_Sales,-47,2024-11-08 00:00:00,DELV004645
MOV001376,MAT00294,WH01,GI_601_Goods_Issue_Sales,-6,2023-08-10 00:00:00,DELV007360
MOV001377,MAT00271,WH06,GI_601_Goods_Issue_Sales,-39,2024-04-27 00:00:00,DELV007892
MOV001378,MAT00381,WH04,GI_601_Goods_Issue_Sales,-11,2023-08-13 00:00:00,DELV006731
MOV001379,MAT00145,WH02,GI_601_Goods_Issue_Sales,-39,2023-05-27 00:00:00,DELV009547
MOV001380,MAT00362,WH06,GI_601_Goods_Issue_Sales,-50,2023-07-06 00:00:00,DELV008370
MOV001381,MAT00388,WH07,GI_601_Goods_Issue_Sales,-17,2023-06-21 00:00:00,DELV005615
MOV001382,MAT00378,WH08,GI_601_Goods_Issue_Sales,-30,2024-09-02 00:00:00,DELV009677
MOV001383,MAT00346,WH05,GI_601_Goods_Issue_Sales,-5,2023-08-24 00:00:00,DELV006197
MOV001384,MAT00048,WH04,GI_601_Goods_Issue_Sales,-25,2023-05-16 00:00:00,DELV001779
MOV001385,MAT00352,WH04,GI_601_Goods_Issue_Sales,-2,2023-07-27 00:00:00,DELV008565
MOV001386,MAT00324,WH01,GI_601_Goods_Issue_Sales,-33,2024-12-01 00:00:00,DELV006878
MOV001387,MAT00064,WH05,GI_601_Goods_Issue_Sales,-10,2024-09-12 00:00:00,DELV001578
MOV001388,MAT00191,WH03,GI_601_Goods_Issue_Sales,-12,2024-05-02 00:00:00,DELV009828
MOV001389,MAT00284,WH03,GI_601_Goods_Issue_Sales,-3,2024-06-28 00:00:00,DELV008247
MOV001390,MAT00392,WH03,GI_601_Goods_Issue_Sales,-49,2023-05-01 00:00:00,DELV001527
MOV001391,MAT00333,WH03,GI_601_Goods_Issue_Sales,-31,2024-11-06 00:00:00,DELV002136
MOV001392,MAT00215,WH03,GI_601_Goods_Issue_Sales,-39,2024-07-06 00:00:00,DELV000020
MOV001393,MAT00314,WH03,GI_601_Goods_Issue_Sales,-50,2024-11-25 00:00:00,DELV007070
MOV001394,MAT00314,WH06,GI_601_Goods_Issue_Sales,-34,2024-03-06 00:00:00,DELV006069
MOV001395,MAT00376,WH03,GI_601_Goods_Issue_Sales,-3,2024-12-15 00:00:00,DELV008681
MOV001396,MAT00112,WH02,GI_601_Goods_Issue_Sales,-28,2023-08-23 00:00:00,DELV007900
MOV001397,MAT00248,WH08,GI_601_Goods_Issue_Sales,-50,2024-01-26 00:00:00,DELV005743
MOV001398,MAT00152,WH08,GI_601_Goods_Issue_Sales,-38,2024-12-14 00:00:00,DELV009440
MOV001399,MAT00272,WH07,GI_601_Goods_Issue_Sales,-7,2024-03-11 00:00:00,DELV002194
MOV001400,MAT00279,WH06,GI_601_Goods_Issue_Sales,-17,2024-05-03 00:00:00,DELV003810
MOV001401,MAT00011,WH06,GI_601_Goods_Issue_Sales,-6,2023-10-18 00:00:00,DELV009803
MOV001402,MAT00087,WH02,GI_601_Goods_Issue_Sales,-35,2024-02-23 00:00:00,DELV004224
MOV001403,MAT00193,WH04,GI_601_Goods_Issue_Sales,-13,2023-01-06 00:00:00,DELV000117
MOV001404,MAT00056,WH05,GI_601_Goods_Issue_Sales,-37,2024-06-19 00:00:00,DELV001931
MOV001405,MAT00047,WH04,GI_601_Goods_Issue_Sales,-34,2023-01-08 00:00:00,DELV006145
MOV001406,MAT00322,WH02,GI_601_Goods_Issue_Sales,-42,2023-07-30 00:00:00,DELV005176
MOV001407,MAT00363,WH03,GI_601_Goods_Issue_Sales,-27,2024-01-06 00:00:00,DELV001747
MOV001408,MAT00205,WH08,GI_601_Goods_Issue_Sales,-10,2024-03-12 00:00:00,DELV009591
MOV001409,MAT00347,WH02,GI_601_Goods_Issue_Sales,-17,2023-09-25 00:00:00,DELV008784
MOV001410,MAT00053,WH02,GI_601_Goods_Issue_Sales,-28,2024-08-01 00:00:00,DELV005991
MOV001411,MAT00279,WH05,GI_601_Goods_Issue_Sales,-40,2023-10-10 00:00:00,DELV006512
MOV001412,MAT00305,WH03,GI_601_Goods_Issue_Sales,-49,2023-07-28 00:00:00,DELV006771
MOV001413,MAT00125,WH02,GI_601_Goods_Issue_Sales,-36,2024-07-24 00:00:00,DELV007905
MOV001414,MAT00400,WH06,GI_601_Goods_Issue_Sales,-12,2024-01-15 00:00:00,DELV009161
MOV001415,MAT00061,WH07,GI_601_Goods_Issue_Sales,-36,2024-05-10 00:00:00,DELV004158
MOV001416,MAT00344,WH03,GI_601_Goods_Issue_Sales,-20,2024-08-14 00:00:00,DELV005642
MOV001417,MAT00318,WH01,GI_601_Goods_Issue_Sales,-50,2024-12-23 00:00:00,DELV006523
MOV001418,MAT00231,WH06,GI_601_Goods_Issue_Sales,-48,2023-05-22 00:00:00,DELV001952
MOV001419,MAT00009,WH06,GI_601_Goods_Issue_Sales,-48,2023-08-24 00:00:00,DELV007318
MOV001420,MAT00102,WH03,GI_601_Goods_Issue_Sales,-45,2023-06-15 00:00:00,DELV001643
MOV001421,MAT00095,WH03,GI_601_Goods_Issue_Sales,-14,2024-06-04 00:00:00,DELV006563
MOV001422,MAT00196,WH06,GI_601_Goods_Issue_Sales,-22,2024-07-17 00:00:00,DELV000853
MOV001423,MAT00227,WH03,GI_601_Goods_Issue_Sales,-11,2024-02-03 00:00:00,DELV000087
MOV001424,MAT00354,WH03,GI_601_Goods_Issue_Sales,-6,2023-05-29 00:00:00,DELV007728
MOV001425,MAT00104,WH02,GI_601_Goods_Issue_Sales,-39,2024-03-21 00:00:00,DELV001445
MOV001426,MAT00259,WH05,GI_601_Goods_Issue_Sales,-5,2023-09-27 00:00:00,DELV003634
MOV001427,MAT00337,WH05,GI_601_Goods_Issue_Sales,-24,2023-03-23 00:00:00,DELV009979
MOV001428,MAT00068,WH05,GI_601_Goods_Issue_Sales,-3,2024-01-29 00:00:00,DELV006565
MOV001429,MAT00069,WH05,GI_601_Goods_Issue_Sales,-40,2024-11-02 00:00:00,DELV008537
MOV001430,MAT00056,WH02,GI_601_Goods_Issue_Sales,-19,2024-12-29 00:00:00,DELV009789
MOV001431,MAT00082,WH02,GI_601_Goods_Issue_Sales,-4,2023-06-29 00:00:00,DELV008100
MOV001432,MAT00246,WH05,GI_601_Goods_Issue_Sales,-29,2023-01-11 00:00:00,DELV003305
MOV001433,MAT00312,WH06,GI_601_Goods_Issue_Sales,-43,2024-06-14 00:00:00,DELV004686
MOV001434,MAT00366,WH01,GI_601_Goods_Issue_Sales,-13,2023-02-04 00:00:00,DELV009823
MOV001435,MAT00273,WH04,GI_601_Goods_Issue_Sales,-33,2024-06-12 00:00:00,DELV003796
MOV001436,MAT00024,WH05,GI_601_Goods_Issue_Sales,-40,2023-06-23 00:00:00,DELV000591
MOV001437,MAT00346,WH05,GI_601_Goods_Issue_Sales,-24,2023-09-02 00:00:00,DELV000005
MOV001438,MAT00367,WH06,GI_601_Goods_Issue_Sales,-11,2023-03-30 00:00:00,DELV004521
MOV001439,MAT00150,WH06,GI_601_Goods_Issue_Sales,-50,2024-02-14 00:00:00,DELV005786
MOV001440,MAT00134,WH05,GI_601_Goods_Issue_Sales,-43,2024-02-09 00:00:00,DELV006643
MOV001441,MAT00228,WH07,GI_601_Goods_Issue_Sales,-38,2023-07-25 00:00:00,DELV008483
MOV001442,MAT00382,WH06,GI_601_Goods_Issue_Sales,-1,2024-12-21 00:00:00,DELV001125
MOV001443,MAT00336,WH04,GI_601_Goods_Issue_Sales,-6,2024-07-16 00:00:00,DELV004662
MOV001444,MAT00307,WH08,GI_601_Goods_Issue_Sales,-47,2024-07-26 00:00:00,DELV009551
MOV001445,MAT00320,WH07,GI_601_Goods_Issue_Sales,-23,2023-12-22 00:00:00,DELV004531
MOV001446,MAT00112,WH04,GI_601_Goods_Issue_Sales,-15,2024-09-12 00:00:00,DELV003188
MOV001447,MAT00036,WH07,GI_601_Goods_Issue_Sales,-30,2024-02-18 00:00:00,DELV009420
MOV001448,MAT00189,WH02,GI_601_Goods_Issue_Sales,-1,2023-09-25 00:00:00,DELV002868
MOV001449,MAT00145,WH03,GI_601_Goods_Issue_Sales,-27,2024-06-02 00:00:00,DELV001745
MOV001450,MAT00346,WH07,GI_601_Goods_Issue_Sales,-36,2023-03-16 00:00:00,DELV008244
MOV001451,MAT00291,WH07,GI_601_Goods_Issue_Sales,-19,2023-12-15 00:00:00,DELV001918
MOV001452,MAT00099,WH06,GI_601_Goods_Issue_Sales,-33,2023-09-21 00:00:00,DELV008814
MOV001453,MAT00109,WH03,GI_601_Goods_Issue_Sales,-37,2023-09-14 00:00:00,DELV007255
MOV001454,MAT00146,WH01,GI_601_Goods_Issue_Sales,-25,2024-07-30 00:00:00,DELV007924
MOV001455,MAT00117,WH04,GI_601_Goods_Issue_Sales,-50,2023-09-07 00:00:00,DELV005566
MOV001456,MAT00261,WH04,GI_601_Goods_Issue_Sales,-50,2024-04-14 00:00:00,DELV007549
MOV001457,MAT00192,WH08,GI_601_Goods_Issue_Sales,-38,2023-01-29 00:00:00,DELV007897
MOV001458,MAT00347,WH01,GI_601_Goods_Issue_Sales,-8,2023-09-22 00:00:00,DELV001107
